customer_id,tower_id,region_customer,plan,monthly_revenue,data_usage_gb,complaint_count,region_tower,technology,tower_health_score,tower_status,problem_indicators,failure_probability,risk_category,recommended_action,network_region,potentially_affected,revenue_at_risk,high_value_customer,high_value_at_risk
C00766,T1197,Central,Unlimited,1199,37.26,0,Central,5G,78.46,Warning,No Major Issue,23.77,LOW,Normal monitoring,Central,False,0,True,False
C00767,T1388,East,Premium,799,31.09,1,East,5G,79.38,Warning,No Major Issue,36.54,MEDIUM,Increase monitoring frequency,East,False,0,True,False
C00768,T1364,East,Premium,799,33.88,0,East,5G,78.19,Warning,No Major Issue,24.99,LOW,Normal monitoring,East,False,0,True,False
C00769,T1468,North,Standard,499,25.07,1,North,4G,78.17,Warning,No Major Issue,76.45,CRITICAL,Immediate technician inspection,North,True,499,False,False
C00770,T1484,North,Standard,499,31.93,0,North,4G,78.46,Warning,No Major Issue,22.53,LOW,Normal monitoring,North,False,0,False,False
C00771,T1248,North,Standard,499,38.94,2,North,4G,78.14,Warning,No Major Issue,36.87,MEDIUM,Increase monitoring frequency,North,False,0,False,False
C00772,T1321,East,Standard,499,23.74,0,East,5G,79.13,Warning,No Major Issue,42.34,MEDIUM,Increase monitoring frequency,East,False,0,False,False
C00773,T1231,West,Basic,299,17.21,1,West,5G,78.71,Warning,No Major Issue,37.72,MEDIUM,Increase monitoring frequency,West,False,0,False,False
C00774,T1406,East,Standard,499,19.55,2,East,5G,78.41,Warning,No Major Issue,12.0,LOW,Normal monitoring,East,False,0,False,False
C00775,T1051,Central,Standard,499,44.02,1,Central,4G,79.32,Warning,No Major Issue,49.26,MEDIUM,Increase monitoring frequency,Central,False,0,False,False
C00776,T1043,West,Basic,299,19.85,1,West,4G,78.09,Warning,No Major Issue,38.43,MEDIUM,Increase monitoring frequency,West,False,0,False,False
C00777,T1024,North,Basic,299,16.82,1,North,5G,78.49,Warning,No Major Issue,16.69,LOW,Normal monitoring,North,False,0,False,False
C00778,T1271,Central,Unlimited,1199,26.06,1,Central,4G,78.43,Warning,No Major Issue,20.36,LOW,Normal monitoring,Central,False,0,True,False
C00779,T1494,West,Basic,299,15.49,0,West,5G,78.27,Warning,No Major Issue,64.27,HIGH,Schedule preventive maintenance,West,True,299,False,False
C00780,T1120,North,Premium,799,27.22,1,North,5G,79.0,Warning,No Major Issue,34.09,MEDIUM,Increase monitoring frequency,North,False,0,True,False
C00781,T1352,East,Unlimited,1199,24.18,0,East,5G,78.61,Warning,No Major Issue,53.04,HIGH,Schedule preventive maintenance,East,True,1199,True,True
C00782,T1413,North,Basic,299,15.59,0,North,4G,78.29,Warning,No Major Issue,29.62,MEDIUM,Increase monitoring frequency,North,False,0,False,False
C00783,T1342,Central,Basic,299,16.89,2,Central,4G,78.44,Warning,No Major Issue,25.01,MEDIUM,Increase monitoring frequency,Central,False,0,False,False
C00784,T1232,South,Basic,299,17.33,0,South,5G,78.54,Warning,No Major Issue,28.05,MEDIUM,Increase monitoring frequency,South,False,0,False,False
C00785,T1441,East,Unlimited,1199,6.92,0,East,4G,79.18,Warning,No Major Issue,24.71,LOW,Normal monitoring,East,False,0,True,False
C00786,T1149,North,Basic,299,10.8,0,North,4G,78.66,Warning,No Major Issue,15.54,LOW,Normal monitoring,North,False,0,False,False
C00787,T1408,South,Standard,499,36.21,0,South,5G,79.54,Warning,No Major Issue,29.84,MEDIUM,Increase monitoring frequency,South,False,0,False,False
C00788,T1306,East,Standard,499,19.83,3,East,5G,51.21,Critical,No Major Issue,100.0,CRITICAL,Immediate technician inspection,East,True,499,False,False
C00789,T1053,South,Premium,799,19.87,0,South,5G,78.65,Warning,No Major Issue,86.74,CRITICAL,Immediate technician inspection,South,True,799,True,True
C00790,T1355,South,Premium,799,21.36,1,South,5G,78.73,Warning,No Major Issue,20.49,LOW,Normal monitoring,South,False,0,True,False
C00791,T1091,North,Premium,799,31.97,1,North,5G,78.11,Warning,No Major Issue,14.49,LOW,Normal monitoring,North,False,0,True,False
C00792,T1376,Central,Basic,299,38.92,1,Central,4G,78.61,Warning,No Major Issue,33.12,MEDIUM,Increase monitoring frequency,Central,False,0,False,False
C00793,T1252,North,Basic,299,20.6,1,North,4G,78.19,Warning,No Major Issue,34.31,MEDIUM,Increase monitoring frequency,North,False,0,False,False
C00794,T1088,South,Standard,499,18.36,1,South,4G,78.33,Warning,No Major Issue,22.06,LOW,Normal monitoring,South,False,0,False,False
C00795,T1072,East,Unlimited,1199,12.86,1,East,5G,78.7,Warning,No Major Issue,29.29,MEDIUM,Increase monitoring frequency,East,False,0,True,False
C00796,T1484,North,Unlimited,1199,15.7,1,North,4G,78.46,Warning,No Major Issue,22.53,LOW,Normal monitoring,North,False,0,True,False
C00797,T1383,Central,Premium,799,31.41,1,Central,5G,78.29,Warning,No Major Issue,22.85,LOW,Normal monitoring,Central,False,0,True,False
C00798,T1127,Central,Standard,499,15.51,0,Central,5G,78.37,Warning,No Major Issue,71.46,HIGH,Schedule preventive maintenance,Central,True,499,False,False
C00799,T1285,North,Unlimited,1199,20.93,1,North,5G,78.99,Warning,No Major Issue,72.56,HIGH,Schedule preventive maintenance,North,True,1199,True,True
C00800,T1093,West,Standard,499,18.1,1,West,4G,78.56,Warning,No Major Issue,29.21,MEDIUM,Increase monitoring frequency,West,False,0,False,False
C00801,T1010,East,Premium,799,37.25,1,East,5G,79.06,Warning,No Major Issue,19.14,LOW,Normal monitoring,East,False,0,True,False
C00802,T1438,West,Premium,799,39.9,0,West,4G,78.93,Warning,No Major Issue,19.69,LOW,Normal monitoring,West,False,0,True,False
C00803,T1076,Central,Standard,499,4.49,1,Central,5G,78.23,Warning,No Major Issue,26.32,MEDIUM,Increase monitoring frequency,Central,False,0,False,False
C00804,T1057,East,Unlimited,1199,13.72,0,East,4G,78.25,Warning,No Major Issue,26.61,MEDIUM,Increase monitoring frequency,East,False,0,True,False
C00805,T1090,South,Unlimited,1199,49.05,0,South,5G,79.03,Warning,No Major Issue,27.29,MEDIUM,Increase monitoring frequency,South,False,0,True,False
C00806,T1347,Central,Premium,799,7.85,0,Central,4G,78.2,Warning,No Major Issue,62.35,HIGH,Schedule preventive maintenance,Central,True,799,True,True
C00807,T1350,Central,Premium,799,18.19,1,Central,4G,78.44,Warning,No Major Issue,17.97,LOW,Normal monitoring,Central,False,0,True,False
C00808,T1302,Central,Unlimited,1199,23.12,3,Central,5G,78.25,Warning,No Major Issue,44.58,MEDIUM,Increase monitoring frequency,Central,False,0,True,False
C00809,T1435,South,Standard,499,25.84,0,South,5G,78.62,Warning,No Major Issue,27.1,MEDIUM,Increase monitoring frequency,South,False,0,False,False
C00810,T1465,North,Standard,499,13.16,1,North,5G,78.9,Warning,No Major Issue,25.28,MEDIUM,Increase monitoring frequency,North,False,0,False,False
C00811,T1378,Central,Basic,299,12.62,1,Central,4G,78.25,Warning,No Major Issue,16.42,LOW,Normal monitoring,Central,False,0,False,False
C00812,T1354,East,Standard,499,28.15,3,East,5G,51.0,Critical,No Major Issue,100.0,CRITICAL,Immediate technician inspection,East,True,499,False,False
C00813,T1499,North,Premium,799,14.58,1,North,5G,78.47,Warning,No Major Issue,22.06,LOW,Normal monitoring,North,False,0,True,False
C00814,T1150,South,Premium,799,30.58,1,South,5G,78.16,Warning,No Major Issue,29.45,MEDIUM,Increase monitoring frequency,South,False,0,True,False
C00815,T1226,Central,Basic,299,19.19,1,Central,4G,78.81,Warning,No Major Issue,25.46,MEDIUM,Increase monitoring frequency,Central,False,0,False,False
C00816,T1156,Central,Unlimited,1199,8.43,2,Central,4G,78.47,Warning,No Major Issue,29.78,MEDIUM,Increase monitoring frequency,Central,False,0,True,False
C00817,T1260,West,Premium,799,12.27,3,West,4G,79.2,Warning,No Major Issue,38.28,MEDIUM,Increase monitoring frequency,West,False,0,True,False
C00818,T1006,Central,Premium,799,24.08,1,Central,5G,78.45,Warning,No Major Issue,10.72,LOW,Normal monitoring,Central,False,0,True,False
C00819,T1237,Central,Basic,299,26.86,2,Central,5G,78.36,Warning,No Major Issue,63.09,HIGH,Schedule preventive maintenance,Central,True,299,False,False
C00820,T1411,West,Standard,499,25.04,0,West,5G,78.6,Warning,No Major Issue,27.06,MEDIUM,Increase monitoring frequency,West,False,0,False,False
C00821,T1005,North,Premium,799,24.93,2,North,4G,79.65,Warning,No Major Issue,84.12,CRITICAL,Immediate technician inspection,North,True,799,True,True
C00822,T1314,North,Unlimited,1199,14.2,0,North,5G,78.11,Warning,No Major Issue,16.29,LOW,Normal monitoring,North,False,0,True,False
C00823,T1392,North,Premium,799,39.86,0,North,4G,78.78,Warning,No Major Issue,18.98,LOW,Normal monitoring,North,False,0,True,False
C00824,T1036,Central,Premium,799,8.03,0,Central,4G,78.18,Warning,No Major Issue,28.97,MEDIUM,Increase monitoring frequency,Central,False,0,True,False
C00825,T1097,Central,Unlimited,1199,25.98,4,Central,5G,78.96,Warning,No Major Issue,22.09,LOW,Normal monitoring,Central,False,0,True,False
C00826,T1254,South,Premium,799,19.91,1,South,4G,78.2,Warning,No Major Issue,36.89,MEDIUM,Increase monitoring frequency,South,False,0,True,False
C00827,T1319,East,Standard,499,18.28,2,East,4G,79.01,Warning,No Major Issue,16.27,LOW,Normal monitoring,East,False,0,False,False
C00828,T1203,North,Unlimited,1199,33.85,0,North,5G,78.26,Warning,No Major Issue,25.42,MEDIUM,Increase monitoring frequency,North,False,0,True,False
C00829,T1324,North,Standard,499,16.67,0,North,5G,78.67,Warning,No Major Issue,13.77,LOW,Normal monitoring,North,False,0,False,False
C00830,T1081,Central,Premium,799,12.81,0,Central,5G,78.51,Warning,No Major Issue,17.26,LOW,Normal monitoring,Central,False,0,True,False
C00831,T1212,West,Standard,499,35.37,0,West,4G,78.95,Warning,No Major Issue,87.94,CRITICAL,Immediate technician inspection,West,True,499,False,False
C00832,T1137,South,Standard,499,24.66,1,South,5G,78.36,Warning,No Major Issue,29.22,MEDIUM,Increase monitoring frequency,South,False,0,False,False
C00833,T1231,West,Unlimited,1199,31.47,1,West,5G,78.71,Warning,No Major Issue,37.72,MEDIUM,Increase monitoring frequency,West,False,0,True,False
C00834,T1242,North,Premium,799,35.63,0,North,4G,78.04,Warning,No Major Issue,15.89,LOW,Normal monitoring,North,False,0,True,False
C00835,T1406,East,Standard,499,47.91,0,East,5G,78.41,Warning,No Major Issue,12.0,LOW,Normal monitoring,East,False,0,False,False
C00836,T1081,Central,Premium,799,24.52,0,Central,5G,78.51,Warning,No Major Issue,17.26,LOW,Normal monitoring,Central,False,0,True,False
C00837,T1290,South,Standard,499,14.46,0,South,5G,78.99,Warning,No Major Issue,23.28,LOW,Normal monitoring,South,False,0,False,False
C00838,T1008,East,Unlimited,1199,8.56,0,East,4G,77.1,Warning,No Major Issue,20.61,LOW,Normal monitoring,East,False,0,True,False
C00839,T1041,South,Unlimited,1199,32.11,2,South,4G,78.47,Warning,No Major Issue,21.74,LOW,Normal monitoring,South,False,0,True,False
C00840,T1178,Central,Basic,299,19.94,1,Central,5G,78.47,Warning,No Major Issue,75.58,CRITICAL,Immediate technician inspection,Central,True,299,False,False
C00841,T1072,East,Standard,499,24.06,0,East,5G,78.7,Warning,No Major Issue,29.29,MEDIUM,Increase monitoring frequency,East,False,0,False,False
C00842,T1014,South,Premium,799,41.67,2,South,5G,78.06,Warning,No Major Issue,12.5,LOW,Normal monitoring,South,False,0,True,False
C00843,T1293,North,Standard,499,6.65,1,North,5G,78.76,Warning,No Major Issue,25.2,MEDIUM,Increase monitoring frequency,North,False,0,False,False
C00844,T1077,East,Premium,799,2.79,0,East,5G,79.68,Warning,No Major Issue,78.8,CRITICAL,Immediate technician inspection,East,True,799,True,True
C00845,T1059,South,Basic,299,11.59,0,South,5G,78.95,Warning,No Major Issue,77.4,CRITICAL,Immediate technician inspection,South,True,299,False,False
C00846,T1165,East,Unlimited,1199,8.46,0,East,4G,78.29,Warning,No Major Issue,28.08,MEDIUM,Increase monitoring frequency,East,False,0,True,False
C00847,T1111,East,Basic,299,39.14,1,East,4G,78.77,Warning,No Major Issue,28.67,MEDIUM,Increase monitoring frequency,East,False,0,False,False
C00848,T1077,East,Premium,799,31.89,0,East,5G,79.68,Warning,No Major Issue,78.8,CRITICAL,Immediate technician inspection,East,True,799,True,True
C00849,T1161,Central,Unlimited,1199,23.83,3,Central,4G,79.32,Warning,No Major Issue,23.16,LOW,Normal monitoring,Central,False,0,True,False
C00850,T1119,North,Unlimited,1199,15.86,1,North,5G,78.95,Warning,No Major Issue,18.53,LOW,Normal monitoring,North,False,0,True,False
C00851,T1125,West,Unlimited,1199,30.65,2,West,5G,78.35,Warning,No Major Issue,33.53,MEDIUM,Increase monitoring frequency,West,False,0,True,False
C00852,T1342,Central,Standard,499,21.54,2,Central,4G,78.44,Warning,No Major Issue,25.01,MEDIUM,Increase monitoring frequency,Central,False,0,False,False
C00853,T1330,North,Unlimited,1199,26.75,2,North,4G,78.49,Warning,No Major Issue,73.29,HIGH,Schedule preventive maintenance,North,True,1199,True,True
C00854,T1088,South,Premium,799,24.36,0,South,4G,78.33,Warning,No Major Issue,22.06,LOW,Normal monitoring,South,False,0,True,False
C00855,T1340,North,Standard,499,31.04,1,North,4G,79.26,Warning,No Major Issue,80.66,CRITICAL,Immediate technician inspection,North,True,499,False,False
C00856,T1021,West,Unlimited,1199,24.46,2,West,5G,78.34,Warning,No Major Issue,30.77,MEDIUM,Increase monitoring frequency,West,False,0,True,False
C00857,T1193,South,Basic,299,27.42,4,South,5G,50.4,Critical,No Major Issue,100.0,CRITICAL,Immediate technician inspection,South,True,299,False,False
C00858,T1339,West,Premium,799,18.42,0,West,5G,78.58,Warning,No Major Issue,22.16,LOW,Normal monitoring,West,False,0,True,False
C00859,T1319,East,Basic,299,16.33,1,East,4G,79.01,Warning,No Major Issue,16.27,LOW,Normal monitoring,East,False,0,False,False
C00860,T1330,North,Premium,799,28.76,1,North,4G,78.49,Warning,No Major Issue,73.29,HIGH,Schedule preventive maintenance,North,True,799,True,True
C00861,T1049,West,Standard,499,35.72,2,West,4G,78.85,Warning,No Major Issue,86.17,CRITICAL,Immediate technician inspection,West,True,499,False,False
C00862,T1104,South,Basic,299,15.73,1,South,5G,78.68,Warning,No Major Issue,34.25,MEDIUM,Increase monitoring frequency,South,False,0,False,False
C00863,T1114,West,Basic,299,37.57,1,West,5G,79.01,Warning,No Major Issue,32.06,MEDIUM,Increase monitoring frequency,West,False,0,False,False
C00864,T1022,Central,Premium,799,17.81,1,Central,4G,78.74,Warning,No Major Issue,71.04,HIGH,Schedule preventive maintenance,Central,True,799,True,True
C00865,T1293,North,Standard,499,20.31,1,North,5G,78.76,Warning,No Major Issue,25.2,MEDIUM,Increase monitoring frequency,North,False,0,False,False
C00866,T1360,East,Standard,499,31.1,1,East,5G,78.38,Warning,No Major Issue,27.29,MEDIUM,Increase monitoring frequency,East,False,0,False,False
C00867,T1032,East,Basic,299,18.19,1,East,5G,78.77,Warning,No Major Issue,19.42,LOW,Normal monitoring,East,False,0,False,False
C00868,T1090,South,Standard,499,20.07,0,South,5G,79.03,Warning,No Major Issue,27.29,MEDIUM,Increase monitoring frequency,South,False,0,False,False
C00869,T1048,Central,Standard,499,22.54,0,Central,4G,78.26,Warning,No Major Issue,32.35,MEDIUM,Increase monitoring frequency,Central,False,0,False,False
C00870,T1400,South,Basic,299,18.72,0,South,5G,79.29,Warning,No Major Issue,44.35,MEDIUM,Increase monitoring frequency,South,False,0,False,False
C00871,T1190,East,Premium,799,12.62,0,East,4G,78.38,Warning,No Major Issue,36.72,MEDIUM,Increase monitoring frequency,East,False,0,True,False
C00872,T1261,North,Basic,299,18.77,2,North,5G,79.45,Warning,No Major Issue,81.21,CRITICAL,Immediate technician inspection,North,True,299,False,False
C00873,T1364,East,Premium,799,17.97,0,East,5G,78.19,Warning,No Major Issue,24.99,LOW,Normal monitoring,East,False,0,True,False
C00874,T1275,Central,Standard,499,10.56,1,Central,4G,79.05,Warning,No Major Issue,32.8,MEDIUM,Increase monitoring frequency,Central,False,0,False,False
C00875,T1445,East,Unlimited,1199,19.3,6,East,4G,50.69,Critical,No Major Issue,100.0,CRITICAL,Immediate technician inspection,East,True,1199,True,True
C00876,T1213,Central,Unlimited,1199,33.78,2,Central,5G,78.34,Warning,No Major Issue,22.63,LOW,Normal monitoring,Central,False,0,True,False
C00877,T1205,Central,Premium,799,28.9,1,Central,4G,51.67,Critical,No Major Issue,100.0,CRITICAL,Immediate technician inspection,Central,True,799,True,True
C00878,T1053,South,Basic,299,0.01,2,South,5G,78.65,Warning,No Major Issue,86.74,CRITICAL,Immediate technician inspection,South,True,299,False,False
C00879,T1271,Central,Premium,799,31.51,2,Central,4G,78.43,Warning,No Major Issue,20.36,LOW,Normal monitoring,Central,False,0,True,False
C00880,T1134,South,Basic,299,11.37,1,South,4G,78.25,Warning,No Major Issue,12.75,LOW,Normal monitoring,South,False,0,False,False
C00881,T1199,West,Premium,799,28.02,1,West,4G,79.38,Warning,No Major Issue,26.75,MEDIUM,Increase monitoring frequency,West,False,0,True,False
C00882,T1156,Central,Standard,499,39.33,1,Central,4G,78.47,Warning,No Major Issue,29.78,MEDIUM,Increase monitoring frequency,Central,False,0,False,False
C00883,T1428,South,Basic,299,21.66,0,South,5G,78.6,Warning,No Major Issue,48.21,MEDIUM,Increase monitoring frequency,South,False,0,False,False
C00884,T1021,West,Unlimited,1199,28.23,2,West,5G,78.34,Warning,No Major Issue,30.77,MEDIUM,Increase monitoring frequency,West,False,0,True,False
C00885,T1090,South,Unlimited,1199,27.65,1,South,5G,79.03,Warning,No Major Issue,27.29,MEDIUM,Increase monitoring frequency,South,False,0,True,False
C00886,T1226,Central,Unlimited,1199,29.42,0,Central,4G,78.81,Warning,No Major Issue,25.46,MEDIUM,Increase monitoring frequency,Central,False,0,True,False
C00887,T1125,West,Premium,799,7.02,1,West,5G,78.35,Warning,No Major Issue,33.53,MEDIUM,Increase monitoring frequency,West,False,0,True,False
C00888,T1266,West,Premium,799,0.0,2,West,5G,78.59,Warning,No Major Issue,33.91,MEDIUM,Increase monitoring frequency,West,False,0,True,False
C00889,T1397,West,Unlimited,1199,7.55,2,West,5G,79.24,Warning,No Major Issue,38.81,MEDIUM,Increase monitoring frequency,West,False,0,True,False
C00890,T1326,North,Unlimited,1199,18.42,0,North,4G,78.92,Warning,No Major Issue,80.51,CRITICAL,Immediate technician inspection,North,True,1199,True,True
C00891,T1144,East,Unlimited,1199,9.86,3,East,5G,78.46,Warning,No Major Issue,20.18,LOW,Normal monitoring,East,False,0,True,False
C00892,T1383,Central,Premium,799,47.26,2,Central,5G,78.29,Warning,No Major Issue,22.85,LOW,Normal monitoring,Central,False,0,True,False
C00893,T1396,South,Basic,299,31.5,1,South,5G,78.84,Warning,No Major Issue,18.39,LOW,Normal monitoring,South,False,0,False,False
C00894,T1305,Central,Unlimited,1199,25.79,0,Central,4G,78.72,Warning,No Major Issue,33.73,MEDIUM,Increase monitoring frequency,Central,False,0,True,False
C00895,T1370,West,Standard,499,37.86,1,West,5G,78.98,Warning,No Major Issue,29.28,MEDIUM,Increase monitoring frequency,West,False,0,False,False
