event_id,timestamp,tower_id,event_type,severity
E02974,2026-01-19 12:00:00,T1394,Traffic Spike,High
E02975,2026-01-24 00:00:00,T1449,Call Drop,Low
E02976,2026-01-10 12:00:00,T1087,Packet Loss,Low
E02977,2026-01-09 12:00:00,T1079,Connection Failure,Low
E02978,2026-01-17 06:00:00,T1013,High CPU,Medium
E02979,2026-01-28 12:00:00,T1463,High Latency,Low
E02980,2026-01-06 06:00:00,T1465,Packet Loss,Medium
E02981,2026-01-09 00:00:00,T1235,Call Drop,High
E02982,2026-01-11 06:00:00,T1439,Packet Loss,Medium
E02983,2026-01-17 12:00:00,T1228,Traffic Spike,Medium
E02984,2026-01-29 00:00:00,T1374,Call Drop,Low
E02985,2026-01-19 12:00:00,T1016,Call Drop,Medium
E02986,2026-01-19 12:00:00,T1185,High Latency,Medium
E02987,2026-01-12 18:00:00,T1094,Packet Loss,Low
E02988,2026-01-23 06:00:00,T1379,High Latency,Low
E02989,2026-01-18 18:00:00,T1002,Traffic Spike,High
E02990,2026-01-14 12:00:00,T1285,High CPU,High
E02991,2026-01-22 18:00:00,T1201,Call Drop,Low
E02992,2026-01-25 12:00:00,T1322,Packet Loss,Medium
E02993,2026-01-09 06:00:00,T1050,Low Signal,Low
E02994,2026-01-13 12:00:00,T1330,High Latency,Medium
E02995,2026-01-13 06:00:00,T1394,Low Signal,High
E02996,2026-01-28 00:00:00,T1234,Low Signal,Low
E02997,2026-01-05 12:00:00,T1419,Traffic Spike,High
E02998,2026-01-23 12:00:00,T1342,Low Signal,Low
E02999,2026-01-24 00:00:00,T1056,Traffic Spike,High
E03000,2026-01-24 18:00:00,T1181,Packet Loss,Medium
E03001,2026-01-05 18:00:00,T1036,Low Signal,Low
E03002,2026-01-29 00:00:00,T1215,Traffic Spike,Medium
E03003,2026-01-27 12:00:00,T1291,High Latency,Medium
E03004,2026-01-13 12:00:00,T1291,Connection Failure,Low
E03005,2026-01-14 12:00:00,T1102,Packet Loss,High
E03006,2026-01-25 12:00:00,T1431,Traffic Spike,Low
E03007,2026-01-05 00:00:00,T1366,Connection Failure,Low
E03008,2026-01-24 06:00:00,T1435,Packet Loss,Critical
E03009,2026-01-03 12:00:00,T1324,Packet Loss,Low
E03010,2026-01-23 06:00:00,T1030,Connection Failure,Low
E03011,2026-01-29 12:00:00,T1076,Packet Loss,Medium
E03012,2026-01-20 00:00:00,T1022,Call Drop,Medium
E03013,2026-01-14 06:00:00,T1479,Low Signal,High
E03014,2026-01-30 12:00:00,T1316,Packet Loss,Medium
E03015,2026-01-03 06:00:00,T1485,Packet Loss,Critical
E03016,2026-01-24 18:00:00,T1083,Call Drop,Medium
E03017,2026-01-15 18:00:00,T1144,High Latency,Low
E03018,2026-01-21 18:00:00,T1333,Call Drop,Low
E03019,2026-01-14 06:00:00,T1259,High Latency,Low
E03020,2026-01-24 00:00:00,T1337,Connection Failure,Medium
E03021,2026-01-02 00:00:00,T1376,Low Signal,Low
E03022,2026-01-10 12:00:00,T1069,High CPU,Medium
E03023,2026-01-13 12:00:00,T1190,Packet Loss,Low
E03024,2026-01-17 18:00:00,T1378,Call Drop,Medium
E03025,2026-01-01 00:00:00,T1334,Call Drop,Low
E03026,2026-01-27 00:00:00,T1035,Low Signal,Critical
E03027,2026-01-02 18:00:00,T1370,Packet Loss,Medium
E03028,2026-01-03 12:00:00,T1352,High CPU,Low
E03029,2026-01-10 06:00:00,T1015,High Latency,Medium
E03030,2026-01-10 00:00:00,T1212,Call Drop,Low
E03031,2026-01-02 18:00:00,T1037,High Latency,Medium
E03032,2026-01-22 06:00:00,T1140,High Latency,Low
E03033,2026-01-12 00:00:00,T1178,Packet Loss,Low
E03034,2026-01-17 18:00:00,T1372,High CPU,Low
E03035,2026-01-14 00:00:00,T1198,Traffic Spike,Low
E03036,2026-01-26 12:00:00,T1494,Low Signal,Low
E03037,2026-01-09 06:00:00,T1059,Call Drop,High
E03038,2026-01-13 00:00:00,T1170,High CPU,Low
E03039,2026-01-24 06:00:00,T1136,Connection Failure,Low
E03040,2026-01-05 00:00:00,T1350,Call Drop,Medium
E03041,2026-01-13 00:00:00,T1276,High Latency,Critical
E03042,2026-01-04 00:00:00,T1062,Low Signal,Low
E03043,2026-01-24 18:00:00,T1442,Traffic Spike,Low
E03044,2026-01-25 12:00:00,T1106,High CPU,Low
E03045,2026-01-02 18:00:00,T1057,High Latency,Medium
E03046,2026-01-11 00:00:00,T1215,Low Signal,Low
E03047,2026-01-28 18:00:00,T1357,Packet Loss,High
E03048,2026-01-07 00:00:00,T1178,Traffic Spike,Medium
E03049,2026-01-07 18:00:00,T1254,High Latency,Low
E03050,2026-01-15 06:00:00,T1003,Call Drop,Medium
E03051,2026-01-21 12:00:00,T1279,Call Drop,High
E03052,2026-01-06 12:00:00,T1382,High Latency,Medium
E03053,2026-01-24 00:00:00,T1223,Low Signal,Medium
E03054,2026-01-19 06:00:00,T1345,Call Drop,Medium
E03055,2026-01-27 06:00:00,T1117,Connection Failure,Low
E03056,2026-01-01 06:00:00,T1344,Traffic Spike,Low
E03057,2026-01-19 00:00:00,T1446,Traffic Spike,Medium
E03058,2026-01-25 00:00:00,T1137,High Latency,High
E03059,2026-01-22 00:00:00,T1312,Packet Loss,High
E03060,2026-01-20 18:00:00,T1441,Low Signal,Low
E03061,2026-01-19 06:00:00,T1405,Low Signal,Medium
E03062,2026-01-21 06:00:00,T1405,High CPU,Medium
E03063,2026-01-29 12:00:00,T1439,Low Signal,Low
E03064,2026-01-19 12:00:00,T1363,High CPU,Low
E03065,2026-01-09 06:00:00,T1182,Call Drop,Medium
E03066,2026-01-02 06:00:00,T1420,Connection Failure,Low
E03067,2026-01-06 18:00:00,T1330,Packet Loss,Medium
E03068,2026-01-14 18:00:00,T1363,Traffic Spike,Low
E03069,2026-01-18 00:00:00,T1142,High Latency,Low
E03070,2026-01-25 06:00:00,T1035,High CPU,Medium
E03071,2026-01-23 18:00:00,T1069,Packet Loss,High
E03072,2026-01-01 18:00:00,T1096,Connection Failure,Low
E03073,2026-01-17 06:00:00,T1316,Low Signal,Low
E03074,2026-01-17 00:00:00,T1234,High Latency,Low
E03075,2026-01-23 06:00:00,T1261,Call Drop,Critical
E03076,2026-01-20 06:00:00,T1257,Low Signal,Low
E03077,2026-01-23 06:00:00,T1366,Packet Loss,Medium
E03078,2026-01-12 18:00:00,T1049,High CPU,Low
E03079,2026-01-06 06:00:00,T1287,Traffic Spike,Low
E03080,2026-01-27 18:00:00,T1042,Low Signal,Low
E03081,2026-01-15 06:00:00,T1042,High CPU,High
E03082,2026-01-24 00:00:00,T1166,Low Signal,Low
E03083,2026-01-27 18:00:00,T1329,High Latency,High
E03084,2026-01-30 18:00:00,T1287,High CPU,Low
E03085,2026-01-03 00:00:00,T1056,High CPU,Low
E03086,2026-01-08 00:00:00,T1344,Low Signal,Medium
E03087,2026-01-21 18:00:00,T1337,Connection Failure,High
E03088,2026-01-25 18:00:00,T1110,High Latency,Medium
E03089,2026-01-08 06:00:00,T1213,Packet Loss,High
E03090,2026-01-21 12:00:00,T1304,High Latency,Low
E03091,2026-01-13 18:00:00,T1359,Connection Failure,Low
E03092,2026-01-11 12:00:00,T1366,High Latency,Medium
E03093,2026-01-21 00:00:00,T1013,Call Drop,High
E03094,2026-01-22 00:00:00,T1024,High CPU,Low
E03095,2026-01-21 06:00:00,T1213,Call Drop,Low
E03096,2026-01-19 00:00:00,T1363,Call Drop,Critical
E03097,2026-01-12 18:00:00,T1493,Call Drop,Low
E03098,2026-01-19 12:00:00,T1039,Traffic Spike,Low
E03099,2026-01-09 06:00:00,T1064,Connection Failure,Low
E03100,2026-01-12 00:00:00,T1024,Low Signal,Low
E03101,2026-01-25 00:00:00,T1325,Connection Failure,Low
E03102,2026-01-04 00:00:00,T1297,Low Signal,High
E03103,2026-01-20 06:00:00,T1158,Connection Failure,Low
E03104,2026-01-20 00:00:00,T1134,Packet Loss,Low
E03105,2026-01-03 18:00:00,T1484,Connection Failure,Low
E03106,2026-01-23 00:00:00,T1426,High Latency,Medium
E03107,2026-01-15 12:00:00,T1222,Call Drop,Low
E03108,2026-01-22 00:00:00,T1354,Call Drop,Low
E03109,2026-01-11 06:00:00,T1252,Low Signal,High
E03110,2026-01-27 18:00:00,T1170,Call Drop,Medium
E03111,2026-01-28 06:00:00,T1340,Packet Loss,Medium
E03112,2026-01-23 06:00:00,T1026,Traffic Spike,Medium
E03113,2026-01-30 06:00:00,T1018,High CPU,Low
E03114,2026-01-16 12:00:00,T1217,High CPU,Low
E03115,2026-01-12 18:00:00,T1435,Connection Failure,Critical
E03116,2026-01-07 12:00:00,T1436,High Latency,High
E03117,2026-01-09 18:00:00,T1127,Call Drop,Low
E03118,2026-01-05 18:00:00,T1478,High Latency,Medium
E03119,2026-01-02 18:00:00,T1087,High CPU,Low
E03120,2026-01-23 00:00:00,T1423,Packet Loss,Low
E03121,2026-01-28 00:00:00,T1045,High Latency,Low
E03122,2026-01-05 00:00:00,T1324,High CPU,Low
E03123,2026-01-09 00:00:00,T1122,Traffic Spike,Medium
E03124,2026-01-20 00:00:00,T1004,High CPU,Low
E03125,2026-01-23 12:00:00,T1250,High Latency,High
E03126,2026-01-03 00:00:00,T1204,Connection Failure,High
E03127,2026-01-10 12:00:00,T1133,High CPU,Low
E03128,2026-01-26 12:00:00,T1114,Low Signal,Medium
E03129,2026-01-29 18:00:00,T1456,Low Signal,Low
E03130,2026-01-21 06:00:00,T1490,Packet Loss,Medium
E03131,2026-01-23 18:00:00,T1238,Packet Loss,Low
E03132,2026-01-11 12:00:00,T1009,Traffic Spike,Medium
E03133,2026-01-02 06:00:00,T1438,Low Signal,Low
E03134,2026-01-28 06:00:00,T1381,High CPU,Medium
E03135,2026-01-26 18:00:00,T1435,Call Drop,Medium
E03136,2026-01-05 00:00:00,T1299,Low Signal,Medium
E03137,2026-01-13 18:00:00,T1162,Call Drop,High
E03138,2026-01-19 06:00:00,T1319,Traffic Spike,Low
E03139,2026-01-15 12:00:00,T1299,Call Drop,Low
E03140,2026-01-03 00:00:00,T1310,Packet Loss,Low
E03141,2026-01-18 18:00:00,T1150,Connection Failure,Low
E03142,2026-01-10 12:00:00,T1327,Call Drop,Low
E03143,2026-01-28 06:00:00,T1366,Low Signal,Medium
E03144,2026-01-29 06:00:00,T1225,Connection Failure,Medium
E03145,2026-01-02 00:00:00,T1330,High CPU,Low
E03146,2026-01-08 18:00:00,T1173,High CPU,Low
E03147,2026-01-25 06:00:00,T1200,High Latency,Medium
E03148,2026-01-21 12:00:00,T1111,Packet Loss,Medium
E03149,2026-01-01 06:00:00,T1008,Call Drop,High
E03150,2026-01-21 18:00:00,T1084,High CPU,High
E03151,2026-01-06 06:00:00,T1175,Call Drop,Low
E03152,2026-01-22 00:00:00,T1486,Call Drop,Low
E03153,2026-01-29 06:00:00,T1499,High Latency,Medium
E03154,2026-01-16 18:00:00,T1218,Low Signal,Low
E03155,2026-01-30 18:00:00,T1267,High Latency,Low
E03156,2026-01-29 18:00:00,T1193,Traffic Spike,Low
E03157,2026-01-20 18:00:00,T1453,High CPU,Medium
E03158,2026-01-10 06:00:00,T1361,Low Signal,Low
E03159,2026-01-12 06:00:00,T1215,Traffic Spike,Medium
E03160,2026-01-27 12:00:00,T1285,Call Drop,Medium
E03161,2026-01-02 12:00:00,T1469,Low Signal,Low
E03162,2026-01-01 06:00:00,T1172,High CPU,Medium
E03163,2026-01-17 06:00:00,T1099,Low Signal,Low
E03164,2026-01-13 00:00:00,T1485,High CPU,Low
E03165,2026-01-10 18:00:00,T1131,High Latency,Low
E03166,2026-01-13 12:00:00,T1364,Packet Loss,Low
E03167,2026-01-23 06:00:00,T1284,Traffic Spike,Low
E03168,2026-01-30 06:00:00,T1339,High Latency,Low
E03169,2026-01-29 00:00:00,T1238,High CPU,Low
E03170,2026-01-23 18:00:00,T1149,High CPU,Low
E03171,2026-01-03 12:00:00,T1011,High Latency,Medium
E03172,2026-01-21 06:00:00,T1391,Packet Loss,High
E03173,2026-01-26 12:00:00,T1141,High Latency,Low
E03174,2026-01-05 12:00:00,T1270,Call Drop,Low
E03175,2026-01-17 06:00:00,T1044,Packet Loss,Medium
E03176,2026-01-17 00:00:00,T1286,Call Drop,Medium
E03177,2026-01-29 12:00:00,T1385,Packet Loss,High
E03178,2026-01-15 12:00:00,T1012,Packet Loss,Medium
E03179,2026-01-02 06:00:00,T1068,High CPU,Low
E03180,2026-01-02 00:00:00,T1344,Connection Failure,Medium
E03181,2026-01-15 12:00:00,T1228,Call Drop,Low
E03182,2026-01-11 06:00:00,T1397,Low Signal,Low
E03183,2026-01-30 18:00:00,T1407,Low Signal,Low
E03184,2026-01-13 18:00:00,T1112,Packet Loss,Low
E03185,2026-01-03 12:00:00,T1199,Packet Loss,Critical
E03186,2026-01-09 00:00:00,T1241,Call Drop,Medium
E03187,2026-01-27 18:00:00,T1047,Low Signal,Low
E03188,2026-01-11 18:00:00,T1315,Connection Failure,Medium
E03189,2026-01-09 06:00:00,T1328,Low Signal,Low
E03190,2026-01-14 12:00:00,T1123,High CPU,Low
E03191,2026-01-17 06:00:00,T1227,Low Signal,Low
E03192,2026-01-24 18:00:00,T1185,Connection Failure,Low
E03193,2026-01-13 00:00:00,T1390,Call Drop,High
E03194,2026-01-01 00:00:00,T1200,Connection Failure,Medium
E03195,2026-01-03 18:00:00,T1392,Call Drop,Low
E03196,2026-01-02 00:00:00,T1371,Traffic Spike,Medium
E03197,2026-01-11 18:00:00,T1079,Low Signal,Medium
E03198,2026-01-29 12:00:00,T1103,High CPU,Medium
E03199,2026-01-27 06:00:00,T1218,Connection Failure,Medium
E03200,2026-01-26 18:00:00,T1320,Connection Failure,Low
E03201,2026-01-09 00:00:00,T1168,Packet Loss,Low
E03202,2026-01-16 00:00:00,T1480,Call Drop,Low
E03203,2026-01-07 18:00:00,T1453,Call Drop,Medium
E03204,2026-01-25 06:00:00,T1003,High CPU,Medium
E03205,2026-01-14 12:00:00,T1083,Traffic Spike,High
E03206,2026-01-14 12:00:00,T1395,Packet Loss,Medium
E03207,2026-01-22 18:00:00,T1467,Connection Failure,Low
E03208,2026-01-15 12:00:00,T1091,Traffic Spike,Low
E03209,2026-01-27 12:00:00,T1345,High Latency,Low
E03210,2026-01-19 06:00:00,T1156,High CPU,Low
E03211,2026-01-12 12:00:00,T1317,Packet Loss,Low
E03212,2026-01-21 06:00:00,T1152,Packet Loss,Medium
E03213,2026-01-19 12:00:00,T1438,Connection Failure,Low
E03214,2026-01-29 12:00:00,T1131,Connection Failure,High
E03215,2026-01-17 06:00:00,T1183,High CPU,Medium
E03216,2026-01-23 00:00:00,T1392,High Latency,High
E03217,2026-01-21 18:00:00,T1373,Connection Failure,Medium
E03218,2026-01-20 06:00:00,T1447,Traffic Spike,Low
E03219,2026-01-28 06:00:00,T1139,High CPU,Medium
E03220,2026-01-24 06:00:00,T1463,Traffic Spike,High
E03221,2026-01-03 12:00:00,T1230,Traffic Spike,Medium
E03222,2026-01-09 12:00:00,T1119,Packet Loss,Low
E03223,2026-01-19 18:00:00,T1421,Low Signal,Low
E03224,2026-01-10 12:00:00,T1162,Traffic Spike,High
E03225,2026-01-09 00:00:00,T1411,Packet Loss,Medium
E03226,2026-01-09 00:00:00,T1393,Call Drop,Medium
E03227,2026-01-17 18:00:00,T1263,Low Signal,Medium
E03228,2026-01-20 00:00:00,T1321,High CPU,Medium
E03229,2026-01-07 12:00:00,T1205,Low Signal,Low
E03230,2026-01-10 18:00:00,T1084,Traffic Spike,Low
E03231,2026-01-12 18:00:00,T1057,High CPU,Low
E03232,2026-01-26 00:00:00,T1245,Call Drop,High
E03233,2026-01-27 18:00:00,T1062,Packet Loss,Low
E03234,2026-01-07 18:00:00,T1250,Connection Failure,High
E03235,2026-01-24 18:00:00,T1120,Packet Loss,Low
E03236,2026-01-23 06:00:00,T1010,High Latency,Medium
E03237,2026-01-04 18:00:00,T1431,Connection Failure,Low
E03238,2026-01-23 00:00:00,T1396,Connection Failure,Low
E03239,2026-01-22 18:00:00,T1382,High CPU,Medium
E03240,2026-01-24 18:00:00,T1267,Connection Failure,High
E03241,2026-01-06 00:00:00,T1201,High CPU,Low
E03242,2026-01-15 06:00:00,T1159,Packet Loss,Low
E03243,2026-01-21 18:00:00,T1207,Connection Failure,Low
E03244,2026-01-15 00:00:00,T1351,Connection Failure,High
E03245,2026-01-21 12:00:00,T1047,High CPU,Medium
E03246,2026-01-15 06:00:00,T1183,Call Drop,Low
E03247,2026-01-23 06:00:00,T1189,Packet Loss,Critical
E03248,2026-01-20 00:00:00,T1077,High Latency,Medium
E03249,2026-01-10 00:00:00,T1096,Packet Loss,Medium
E03250,2026-01-09 12:00:00,T1122,Call Drop,Low
E03251,2026-01-16 00:00:00,T1146,High Latency,Low
E03252,2026-01-17 06:00:00,T1161,Traffic Spike,Low
E03253,2026-01-18 00:00:00,T1033,Traffic Spike,Medium
E03254,2026-01-15 00:00:00,T1043,Traffic Spike,Medium
E03255,2026-01-15 00:00:00,T1000,Connection Failure,Low
E03256,2026-01-14 06:00:00,T1334,Traffic Spike,High
E03257,2026-01-04 18:00:00,T1107,Traffic Spike,Low
E03258,2026-01-18 06:00:00,T1124,Packet Loss,Low
E03259,2026-01-06 12:00:00,T1151,Call Drop,Critical
E03260,2026-01-08 12:00:00,T1437,Packet Loss,Low
E03261,2026-01-24 06:00:00,T1470,Traffic Spike,Medium
E03262,2026-01-04 06:00:00,T1016,Call Drop,High
E03263,2026-01-13 18:00:00,T1357,Call Drop,Medium
E03264,2026-01-03 12:00:00,T1305,High CPU,Medium
E03265,2026-01-12 18:00:00,T1309,Connection Failure,Low
E03266,2026-01-23 18:00:00,T1048,High Latency,Low
E03267,2026-01-22 06:00:00,T1272,Call Drop,Medium
E03268,2026-01-02 00:00:00,T1095,Call Drop,High
E03269,2026-01-11 12:00:00,T1110,Call Drop,Low
E03270,2026-01-28 06:00:00,T1468,Traffic Spike,Low
E03271,2026-01-20 06:00:00,T1241,Connection Failure,Medium
E03272,2026-01-14 12:00:00,T1120,Low Signal,Low
E03273,2026-01-29 00:00:00,T1158,High Latency,Medium
E03274,2026-01-07 06:00:00,T1476,Traffic Spike,Low
E03275,2026-01-25 06:00:00,T1229,High CPU,Low
E03276,2026-01-13 00:00:00,T1013,Call Drop,Low
E03277,2026-01-10 06:00:00,T1297,High CPU,Medium
E03278,2026-01-25 00:00:00,T1071,High Latency,Medium
E03279,2026-01-09 18:00:00,T1089,Call Drop,Critical
E03280,2026-01-25 12:00:00,T1328,High Latency,Low
E03281,2026-01-16 06:00:00,T1339,High Latency,Medium
E03282,2026-01-07 18:00:00,T1377,Packet Loss,High
E03283,2026-01-05 00:00:00,T1048,Packet Loss,Medium
E03284,2026-01-19 06:00:00,T1370,High CPU,Medium
E03285,2026-01-20 00:00:00,T1497,High Latency,Low
E03286,2026-01-25 12:00:00,T1001,High CPU,Low
E03287,2026-01-16 18:00:00,T1152,High Latency,Low
E03288,2026-01-02 18:00:00,T1385,High CPU,Low
E03289,2026-01-02 12:00:00,T1121,Low Signal,Critical
E03290,2026-01-01 12:00:00,T1015,Low Signal,Critical
E03291,2026-01-28 18:00:00,T1138,High CPU,Low
E03292,2026-01-23 06:00:00,T1411,High Latency,High
E03293,2026-01-09 06:00:00,T1462,Packet Loss,Low
E03294,2026-01-12 18:00:00,T1468,Call Drop,Low
E03295,2026-01-24 00:00:00,T1052,High Latency,High
E03296,2026-01-09 12:00:00,T1176,High CPU,Medium
E03297,2026-01-21 06:00:00,T1335,High CPU,Low
E03298,2026-01-16 00:00:00,T1349,High CPU,Low
E03299,2026-01-20 00:00:00,T1453,High CPU,High
E03300,2026-01-13 12:00:00,T1120,High Latency,Low
E03301,2026-01-11 06:00:00,T1213,High Latency,High
E03302,2026-01-12 12:00:00,T1423,High CPU,Medium
E03303,2026-01-13 00:00:00,T1402,High CPU,Critical
E03304,2026-01-29 00:00:00,T1455,Connection Failure,High
E03305,2026-01-04 00:00:00,T1006,Call Drop,High
E03306,2026-01-22 06:00:00,T1421,Low Signal,Low
E03307,2026-01-13 12:00:00,T1319,Packet Loss,Medium
E03308,2026-01-21 06:00:00,T1186,Low Signal,Low
E03309,2026-01-16 06:00:00,T1311,Packet Loss,Low
E03310,2026-01-19 18:00:00,T1435,High Latency,High
E03311,2026-01-07 12:00:00,T1190,Packet Loss,High
E03312,2026-01-26 00:00:00,T1498,Call Drop,Low
E03313,2026-01-25 12:00:00,T1406,Connection Failure,Medium
E03314,2026-01-10 00:00:00,T1474,Traffic Spike,Medium
E03315,2026-01-16 00:00:00,T1305,Call Drop,Low
E03316,2026-01-29 12:00:00,T1282,Call Drop,Low
E03317,2026-01-22 18:00:00,T1049,High CPU,Medium
E03318,2026-01-23 12:00:00,T1083,High Latency,High
E03319,2026-01-25 18:00:00,T1456,Traffic Spike,Medium
E03320,2026-01-26 12:00:00,T1488,High Latency,Low
E03321,2026-01-19 06:00:00,T1327,Call Drop,Low
E03322,2026-01-21 00:00:00,T1050,Packet Loss,Medium
E03323,2026-01-19 00:00:00,T1397,Low Signal,Low
E03324,2026-01-13 18:00:00,T1393,Connection Failure,Medium
E03325,2026-01-28 12:00:00,T1319,Packet Loss,Low
E03326,2026-01-30 12:00:00,T1259,Low Signal,Medium
E03327,2026-01-13 00:00:00,T1499,Call Drop,Medium
E03328,2026-01-20 12:00:00,T1096,Packet Loss,Medium
E03329,2026-01-26 06:00:00,T1016,Call Drop,Medium
E03330,2026-01-18 12:00:00,T1403,Connection Failure,Medium
E03331,2026-01-20 00:00:00,T1102,Packet Loss,Low
E03332,2026-01-15 18:00:00,T1109,Packet Loss,Medium
E03333,2026-01-02 12:00:00,T1078,High CPU,Medium
E03334,2026-01-19 12:00:00,T1209,High CPU,Low
E03335,2026-01-02 18:00:00,T1354,Call Drop,Medium
E03336,2026-01-18 00:00:00,T1485,Traffic Spike,Low
E03337,2026-01-01 12:00:00,T1499,Low Signal,Medium
E03338,2026-01-09 00:00:00,T1473,Call Drop,Low
E03339,2026-01-18 00:00:00,T1036,Packet Loss,Medium
E03340,2026-01-13 00:00:00,T1363,Connection Failure,High
E03341,2026-01-02 12:00:00,T1001,High CPU,High
E03342,2026-01-24 00:00:00,T1155,Low Signal,High
E03343,2026-01-24 06:00:00,T1494,Low Signal,Low
E03344,2026-01-17 00:00:00,T1128,High Latency,High
E03345,2026-01-10 12:00:00,T1298,Packet Loss,Low
E03346,2026-01-08 18:00:00,T1452,Packet Loss,Low
E03347,2026-01-14 00:00:00,T1184,Call Drop,Low
E03348,2026-01-05 18:00:00,T1479,High Latency,Low
E03349,2026-01-02 06:00:00,T1430,Low Signal,Low
E03350,2026-01-05 12:00:00,T1170,High Latency,Low
E03351,2026-01-04 00:00:00,T1220,High Latency,High
E03352,2026-01-17 06:00:00,T1157,Packet Loss,Low
E03353,2026-01-02 18:00:00,T1360,Low Signal,Low
E03354,2026-01-05 18:00:00,T1387,Traffic Spike,Low
E03355,2026-01-13 18:00:00,T1063,Low Signal,Medium
E03356,2026-01-03 00:00:00,T1264,High Latency,Low
E03357,2026-01-23 06:00:00,T1084,Packet Loss,Critical
E03358,2026-01-04 18:00:00,T1011,Connection Failure,Medium
E03359,2026-01-11 12:00:00,T1195,Low Signal,Critical
E03360,2026-01-15 06:00:00,T1333,Packet Loss,Low
E03361,2026-01-21 06:00:00,T1372,Connection Failure,Medium
E03362,2026-01-10 06:00:00,T1050,Call Drop,Low
E03363,2026-01-06 06:00:00,T1456,Traffic Spike,Medium
E03364,2026-01-16 12:00:00,T1383,Low Signal,Medium
E03365,2026-01-11 06:00:00,T1028,High CPU,Medium
E03366,2026-01-24 00:00:00,T1440,Call Drop,Medium
E03367,2026-01-01 12:00:00,T1188,Packet Loss,Medium
E03368,2026-01-14 06:00:00,T1035,Connection Failure,Low
E03369,2026-01-15 18:00:00,T1487,Packet Loss,Low
E03370,2026-01-17 18:00:00,T1358,Packet Loss,Low
E03371,2026-01-30 00:00:00,T1488,High Latency,High
E03372,2026-01-19 00:00:00,T1190,Call Drop,Medium
E03373,2026-01-28 00:00:00,T1463,Call Drop,Low
E03374,2026-01-18 12:00:00,T1046,High CPU,Low
E03375,2026-01-26 12:00:00,T1499,Packet Loss,Medium
E03376,2026-01-08 12:00:00,T1131,Packet Loss,Low
E03377,2026-01-07 06:00:00,T1247,High CPU,Low
E03378,2026-01-25 18:00:00,T1135,Low Signal,Medium
E03379,2026-01-18 00:00:00,T1290,Low Signal,Low
E03380,2026-01-05 00:00:00,T1456,Low Signal,High
E03381,2026-01-13 12:00:00,T1088,Traffic Spike,Low
E03382,2026-01-08 12:00:00,T1331,Packet Loss,Low
E03383,2026-01-11 18:00:00,T1320,High CPU,Medium
E03384,2026-01-04 12:00:00,T1125,Call Drop,Critical
E03385,2026-01-13 06:00:00,T1442,Low Signal,Low
E03386,2026-01-07 00:00:00,T1031,Packet Loss,Low
E03387,2026-01-08 00:00:00,T1033,High Latency,Low
E03388,2026-01-03 12:00:00,T1107,Connection Failure,Low
E03389,2026-01-06 00:00:00,T1157,Call Drop,Low
E03390,2026-01-16 00:00:00,T1328,Traffic Spike,Low
E03391,2026-01-30 06:00:00,T1339,Low Signal,Low
E03392,2026-01-16 00:00:00,T1244,Low Signal,Low
E03393,2026-01-24 12:00:00,T1027,High CPU,Low
E03394,2026-01-30 18:00:00,T1318,High CPU,Medium
E03395,2026-01-17 18:00:00,T1494,Low Signal,Low
E03396,2026-01-22 18:00:00,T1206,Low Signal,Medium
E03397,2026-01-03 06:00:00,T1039,Call Drop,Low
E03398,2026-01-23 18:00:00,T1229,Traffic Spike,Low
E03399,2026-01-13 18:00:00,T1318,Packet Loss,Medium
E03400,2026-01-13 06:00:00,T1361,Packet Loss,Medium
E03401,2026-01-01 00:00:00,T1259,Connection Failure,Low
E03402,2026-01-20 12:00:00,T1054,Connection Failure,Low
E03403,2026-01-25 12:00:00,T1336,Low Signal,Low
