customer_id,tower_id,region,plan,monthly_revenue,data_usage_gb,complaint_count
C03083,T1169,West,Unlimited,1199,44.74,2
C03084,T1340,North,Unlimited,1199,33.49,1
C03085,T1165,East,Premium,799,19.15,1
C03086,T1384,East,Premium,799,23.17,0
C03087,T1454,East,Unlimited,1199,5.29,2
C03088,T1180,North,Basic,299,9.86,2
C03089,T1494,West,Standard,499,36.31,1
C03090,T1130,South,Unlimited,1199,5.91,2
C03091,T1220,South,Premium,799,13.64,2
C03092,T1002,South,Basic,299,25.02,0
C03093,T1026,South,Unlimited,1199,15.39,0
C03094,T1268,East,Unlimited,1199,23.36,0
C03095,T1172,East,Unlimited,1199,24.73,2
C03096,T1413,North,Standard,499,23.61,1
C03097,T1149,North,Basic,299,41.22,1
C03098,T1182,West,Basic,299,27.64,0
C03099,T1212,West,Unlimited,1199,36.05,2
C03100,T1180,North,Premium,799,19.4,1
C03101,T1166,North,Basic,299,19.09,4
C03102,T1078,Central,Standard,499,41.59,3
C03103,T1441,East,Premium,799,15.51,1
C03104,T1133,South,Basic,299,9.22,0
C03105,T1394,East,Unlimited,1199,25.19,1
C03106,T1477,West,Premium,799,20.24,1
C03107,T1002,South,Standard,499,27.78,1
C03108,T1410,West,Standard,499,18.69,1
C03109,T1103,West,Unlimited,1199,37.15,1
C03110,T1467,North,Unlimited,1199,36.04,1
C03111,T1008,East,Standard,499,22.09,2
C03112,T1428,South,Premium,799,10.96,0
C03113,T1420,Central,Unlimited,1199,19.1,2
C03114,T1444,South,Basic,299,27.01,2
C03115,T1373,Central,Basic,299,28.01,2
C03116,T1231,West,Basic,299,25.61,0
C03117,T1490,East,Standard,499,9.03,1
C03118,T1209,East,Standard,499,38.44,2
C03119,T1023,East,Premium,799,22.33,1
C03120,T1414,South,Premium,799,14.68,0
C03121,T1078,Central,Standard,499,29.17,7
C03122,T1329,South,Unlimited,1199,21.64,1
C03123,T1031,East,Standard,499,20.97,3
C03124,T1023,East,Premium,799,27.07,2
C03125,T1374,North,Basic,299,27.12,2
C03126,T1276,West,Standard,499,11.92,0
C03127,T1015,North,Premium,799,15.34,1
C03128,T1382,West,Basic,299,28.71,0
C03129,T1108,South,Premium,799,33.02,0
C03130,T1342,Central,Basic,299,26.02,1
C03131,T1298,South,Unlimited,1199,6.54,2
C03132,T1421,North,Unlimited,1199,21.07,0
C03133,T1305,Central,Unlimited,1199,18.39,1
C03134,T1444,South,Unlimited,1199,37.78,1
C03135,T1069,South,Premium,799,30.48,2
C03136,T1172,East,Standard,499,37.2,2
C03137,T1284,East,Premium,799,27.13,0
C03138,T1056,South,Standard,499,32.18,2
C03139,T1185,West,Unlimited,1199,14.16,2
C03140,T1312,West,Premium,799,21.87,2
C03141,T1269,East,Basic,299,21.89,1
C03142,T1152,Central,Premium,799,29.15,3
C03143,T1468,North,Basic,299,19.14,1
C03144,T1237,Central,Standard,499,3.63,1
C03145,T1181,West,Unlimited,1199,33.1,2
C03146,T1384,East,Unlimited,1199,7.62,2
C03147,T1153,West,Basic,299,28.6,2
C03148,T1293,North,Premium,799,23.23,1
C03149,T1255,Central,Standard,499,18.58,2
C03150,T1293,North,Premium,799,17.71,1
C03151,T1346,South,Basic,299,13.29,0
C03152,T1454,East,Premium,799,29.08,0
C03153,T1299,South,Basic,299,26.24,0
C03154,T1071,West,Unlimited,1199,19.73,0
C03155,T1000,North,Standard,499,15.1,1
C03156,T1367,Central,Premium,799,18.06,1
C03157,T1138,South,Standard,499,19.74,0
C03158,T1333,North,Basic,299,35.83,1
C03159,T1410,West,Standard,499,38.8,1
C03160,T1496,West,Basic,299,18.44,1
C03161,T1181,West,Standard,499,7.28,2
C03162,T1170,West,Premium,799,10.3,1
C03163,T1312,West,Basic,299,16.61,2
C03164,T1239,Central,Standard,499,21.55,1
C03165,T1432,South,Premium,799,30.7,1
C03166,T1078,Central,Basic,299,20.83,5
C03167,T1049,West,Unlimited,1199,32.66,1
C03168,T1340,North,Unlimited,1199,27.98,1
C03169,T1241,West,Premium,799,11.5,0
C03170,T1272,East,Unlimited,1199,43.19,0
C03171,T1235,North,Premium,799,18.89,0
C03172,T1312,West,Premium,799,36.69,2
C03173,T1489,East,Basic,299,33.28,3
C03174,T1336,East,Premium,799,33.55,0
C03175,T1034,North,Unlimited,1199,24.8,0
C03176,T1377,Central,Premium,799,24.5,1
C03177,T1465,North,Standard,499,41.28,1
C03178,T1103,West,Basic,299,18.88,0
C03179,T1256,West,Standard,499,32.69,0
C03180,T1429,North,Premium,799,38.39,0
C03181,T1402,East,Unlimited,1199,25.0,2
C03182,T1356,West,Premium,799,11.14,1
C03183,T1054,West,Unlimited,1199,36.05,1
C03184,T1081,Central,Standard,499,24.28,0
C03185,T1331,Central,Standard,499,8.9,0
C03186,T1086,South,Unlimited,1199,16.49,1
C03187,T1015,North,Premium,799,7.42,1
C03188,T1369,West,Unlimited,1199,38.53,0
C03189,T1366,Central,Premium,799,11.92,3
C03190,T1235,North,Unlimited,1199,39.36,2
C03191,T1429,North,Unlimited,1199,40.36,2
C03192,T1149,North,Standard,499,25.32,0
C03193,T1050,North,Unlimited,1199,20.62,2
C03194,T1098,East,Basic,299,9.84,1
C03195,T1196,Central,Unlimited,1199,24.19,2
C03196,T1093,West,Standard,499,15.8,1
C03197,T1336,East,Basic,299,24.14,0
C03198,T1190,East,Basic,299,28.12,1
C03199,T1415,North,Basic,299,37.03,0
C03200,T1239,Central,Standard,499,15.77,2
C03201,T1150,South,Standard,499,17.92,3
C03202,T1453,Central,Unlimited,1199,27.44,1
C03203,T1421,North,Premium,799,23.07,0
C03204,T1420,Central,Premium,799,31.06,1
C03205,T1288,West,Premium,799,40.95,3
C03206,T1212,West,Basic,299,5.25,5
C03207,T1477,West,Unlimited,1199,26.47,1
C03208,T1475,Central,Standard,499,28.85,1
C03209,T1120,North,Standard,499,36.11,1
C03210,T1235,North,Standard,499,29.87,1
C03211,T1112,North,Unlimited,1199,29.13,2
C03212,T1060,South,Unlimited,1199,34.56,0
C03213,T1319,East,Basic,299,38.43,1
C03214,T1077,East,Standard,499,28.15,1
C03215,T1116,East,Unlimited,1199,13.98,1
C03216,T1347,Central,Basic,299,9.75,3
C03217,T1018,East,Unlimited,1199,30.54,3
C03218,T1421,North,Premium,799,8.4,0
C03219,T1446,West,Unlimited,1199,24.93,0
C03220,T1028,East,Premium,799,16.71,0
C03221,T1414,South,Unlimited,1199,6.91,0
C03222,T1228,West,Premium,799,22.78,0
C03223,T1360,East,Premium,799,39.33,1
C03224,T1036,Central,Unlimited,1199,28.58,1
C03225,T1215,North,Unlimited,1199,36.81,0
C03226,T1160,South,Premium,799,27.77,0
C03227,T1103,West,Basic,299,22.73,1
C03228,T1419,Central,Basic,299,25.53,1
C03229,T1431,Central,Unlimited,1199,30.05,2
C03230,T1383,Central,Standard,499,33.14,2
C03231,T1236,East,Basic,299,21.34,0
C03232,T1180,North,Basic,299,36.84,0
C03233,T1164,Central,Unlimited,1199,27.23,0
C03234,T1308,North,Basic,299,28.54,1
C03235,T1285,North,Premium,799,23.03,2
C03236,T1189,West,Unlimited,1199,32.32,3
C03237,T1085,West,Unlimited,1199,24.07,2
C03238,T1423,West,Standard,499,32.8,0
C03239,T1258,East,Premium,799,32.62,1
C03240,T1281,South,Unlimited,1199,24.47,0
C03241,T1210,East,Standard,499,20.6,3
C03242,T1268,East,Basic,299,19.59,1
C03243,T1440,West,Standard,499,23.82,1
C03244,T1491,South,Basic,299,35.57,2
C03245,T1350,Central,Unlimited,1199,37.11,0
C03246,T1204,West,Basic,299,19.89,2
C03247,T1077,East,Standard,499,27.13,2
C03248,T1303,North,Unlimited,1199,27.65,2
C03249,T1348,East,Basic,299,20.72,0
C03250,T1092,West,Basic,299,17.9,0
C03251,T1479,Central,Basic,299,35.3,2
C03252,T1323,Central,Premium,799,18.76,2
C03253,T1377,Central,Basic,299,40.44,1
C03254,T1280,South,Basic,299,36.74,1
C03255,T1079,Central,Unlimited,1199,8.43,1
C03256,T1433,Central,Basic,299,22.69,1
C03257,T1261,North,Standard,499,41.37,1
C03258,T1417,Central,Basic,299,23.24,0
C03259,T1332,South,Unlimited,1199,18.46,2
C03260,T1003,Central,Unlimited,1199,34.86,4
C03261,T1198,South,Basic,299,15.81,0
C03262,T1447,South,Basic,299,0.64,1
C03263,T1024,North,Unlimited,1199,24.67,0
C03264,T1300,South,Standard,499,37.51,2
C03265,T1112,North,Unlimited,1199,29.29,1
C03266,T1399,East,Standard,499,28.8,0
C03267,T1301,North,Standard,499,18.73,0
C03268,T1198,South,Standard,499,22.59,1
C03269,T1114,West,Premium,799,6.87,0
C03270,T1463,South,Unlimited,1199,22.86,4
C03271,T1338,West,Premium,799,41.82,2
C03272,T1311,East,Unlimited,1199,26.46,1
C03273,T1471,Central,Basic,299,29.12,5
C03274,T1365,Central,Premium,799,42.11,2
C03275,T1022,Central,Unlimited,1199,17.3,1
C03276,T1251,West,Premium,799,37.41,2
C03277,T1235,North,Unlimited,1199,18.75,0
C03278,T1441,East,Standard,499,33.8,1
C03279,T1498,North,Standard,499,25.6,2
C03280,T1173,Central,Premium,799,11.15,0
C03281,T1353,West,Unlimited,1199,40.64,0
C03282,T1006,Central,Unlimited,1199,35.69,1
C03283,T1226,Central,Standard,499,5.25,1
C03284,T1378,Central,Basic,299,22.01,1
C03285,T1392,North,Standard,499,15.96,0
C03286,T1430,South,Standard,499,19.72,1
C03287,T1051,Central,Premium,799,51.69,2
C03288,T1168,South,Premium,799,28.94,2
C03289,T1323,Central,Basic,299,35.73,2
C03290,T1348,East,Premium,799,12.62,0
C03291,T1225,Central,Basic,299,52.74,0
C03292,T1183,Central,Standard,499,29.17,1
C03293,T1329,South,Basic,299,8.54,1
C03294,T1268,East,Unlimited,1199,18.0,2
C03295,T1316,East,Standard,499,0.0,1
C03296,T1264,South,Premium,799,30.28,1
C03297,T1363,East,Premium,799,11.02,0
C03298,T1134,South,Basic,299,22.47,1
C03299,T1159,North,Premium,799,13.72,3
C03300,T1260,West,Standard,499,33.72,0
C03301,T1053,South,Basic,299,22.83,0
C03302,T1159,North,Basic,299,20.4,1
C03303,T1157,Central,Unlimited,1199,35.41,0
C03304,T1486,West,Basic,299,17.89,1
C03305,T1333,North,Basic,299,46.13,0
C03306,T1385,South,Standard,499,0.0,3
C03307,T1479,Central,Standard,499,15.39,2
C03308,T1331,Central,Premium,799,25.09,1
C03309,T1435,South,Basic,299,36.96,2
C03310,T1101,West,Unlimited,1199,45.78,1
C03311,T1274,North,Unlimited,1199,35.66,0
C03312,T1058,Central,Premium,799,8.5,0
C03313,T1321,East,Unlimited,1199,30.61,0
C03314,T1419,Central,Basic,299,30.47,0
C03315,T1380,West,Basic,299,27.89,2
C03316,T1298,South,Unlimited,1199,36.77,4
C03317,T1316,East,Unlimited,1199,34.13,2
C03318,T1275,Central,Basic,299,20.68,2
C03319,T1447,South,Standard,499,18.09,0
C03320,T1118,North,Premium,799,21.44,1
C03321,T1411,West,Premium,799,21.83,2
C03322,T1182,West,Unlimited,1199,8.8,0
C03323,T1262,East,Premium,799,2.38,0
C03324,T1134,South,Unlimited,1199,21.16,1
C03325,T1499,North,Unlimited,1199,21.45,1
C03326,T1294,Central,Premium,799,39.57,1
C03327,T1012,Central,Standard,499,24.7,2
C03328,T1419,Central,Unlimited,1199,29.5,4
C03329,T1371,East,Unlimited,1199,19.3,2
C03330,T1488,East,Premium,799,24.08,2
C03331,T1416,West,Basic,299,27.37,1
C03332,T1033,Central,Unlimited,1199,23.92,0
C03333,T1111,East,Standard,499,15.92,0
C03334,T1313,West,Premium,799,23.01,2
C03335,T1245,Central,Standard,499,9.44,6
C03336,T1259,Central,Standard,499,39.61,3
C03337,T1181,West,Unlimited,1199,39.41,2
C03338,T1187,South,Unlimited,1199,9.6,0
C03339,T1361,West,Standard,499,48.6,1
C03340,T1307,West,Standard,499,18.37,2
C03341,T1339,West,Unlimited,1199,24.89,0
C03342,T1119,North,Basic,299,19.06,1
C03343,T1260,West,Unlimited,1199,33.09,0
C03344,T1492,East,Standard,499,28.24,2
C03345,T1363,East,Basic,299,36.93,5
C03346,T1069,South,Basic,299,34.23,1
C03347,T1169,West,Premium,799,50.6,1
C03348,T1471,Central,Premium,799,28.38,2
C03349,T1420,Central,Standard,499,22.03,2
C03350,T1116,East,Standard,499,10.48,1
C03351,T1153,West,Basic,299,10.58,0
C03352,T1192,East,Premium,799,23.93,1
C03353,T1035,South,Premium,799,27.07,2
C03354,T1320,South,Premium,799,20.91,3
C03355,T1275,Central,Standard,499,29.51,1
C03356,T1298,South,Unlimited,1199,20.21,4
C03357,T1012,Central,Unlimited,1199,22.72,1
C03358,T1466,South,Standard,499,45.67,0
C03359,T1153,West,Premium,799,22.09,0
C03360,T1406,East,Unlimited,1199,17.2,2
C03361,T1433,Central,Unlimited,1199,42.45,0
C03362,T1363,East,Premium,799,24.64,0
C03363,T1199,West,Standard,499,23.88,2
C03364,T1372,Central,Basic,299,24.75,1
C03365,T1176,South,Premium,799,22.53,2
C03366,T1278,East,Premium,799,18.67,3
C03367,T1471,Central,Unlimited,1199,34.24,5
C03368,T1379,South,Basic,299,31.35,2
C03369,T1217,North,Basic,299,7.91,1
C03370,T1226,Central,Basic,299,23.36,0
C03371,T1172,East,Basic,299,28.56,0
C03372,T1485,Central,Standard,499,39.54,0
C03373,T1459,South,Standard,499,9.84,1
C03374,T1039,West,Basic,299,27.28,1
C03375,T1207,South,Basic,299,13.49,1
C03376,T1330,North,Premium,799,24.01,1
C03377,T1456,Central,Basic,299,27.74,1
C03378,T1116,East,Premium,799,34.22,2
C03379,T1428,South,Premium,799,6.07,0
C03380,T1341,West,Unlimited,1199,41.46,0
C03381,T1197,Central,Basic,299,24.42,1
C03382,T1361,West,Premium,799,9.76,0
C03383,T1418,North,Standard,499,19.17,0
C03384,T1355,South,Unlimited,1199,10.24,3
C03385,T1415,North,Unlimited,1199,24.17,0
C03386,T1147,West,Basic,299,26.61,0
C03387,T1376,Central,Standard,499,21.16,2
C03388,T1302,Central,Standard,499,18.65,0
C03389,T1274,North,Unlimited,1199,27.27,0
C03390,T1147,West,Standard,499,32.29,2
C03391,T1497,Central,Standard,499,44.45,1
C03392,T1394,East,Basic,299,30.92,2
C03393,T1415,North,Standard,499,19.92,1
C03394,T1217,North,Premium,799,13.04,0
C03395,T1496,West,Basic,299,32.76,1
C03396,T1294,Central,Unlimited,1199,37.24,1
C03397,T1362,East,Standard,499,1.95,3
C03398,T1059,South,Standard,499,18.31,2
C03399,T1212,West,Unlimited,1199,29.21,0
C03400,T1231,West,Unlimited,1199,37.9,0
C03401,T1063,South,Unlimited,1199,26.35,1
C03402,T1212,West,Unlimited,1199,17.28,3
C03403,T1222,Central,Basic,299,34.23,2
C03404,T1000,North,Standard,499,27.28,0
C03405,T1160,South,Unlimited,1199,32.25,3
C03406,T1468,North,Standard,499,10.63,0
C03407,T1142,North,Standard,499,17.29,1
C03408,T1415,North,Basic,299,34.01,2
C03409,T1068,Central,Standard,499,33.68,0
C03410,T1068,Central,Standard,499,29.94,1
C03411,T1137,South,Basic,299,15.33,1
C03412,T1037,South,Standard,499,18.22,5
C03413,T1497,Central,Unlimited,1199,24.79,0
C03414,T1283,West,Standard,499,31.09,2
C03415,T1456,Central,Unlimited,1199,38.39,0
C03416,T1249,Central,Premium,799,15.64,2
C03417,T1316,East,Basic,299,16.13,1
C03418,T1048,Central,Unlimited,1199,27.77,0
C03419,T1442,East,Unlimited,1199,20.09,1
C03420,T1314,North,Basic,299,12.84,0
C03421,T1167,South,Standard,499,27.02,0
C03422,T1325,North,Premium,799,32.08,0
C03423,T1141,North,Unlimited,1199,21.11,2
C03424,T1061,South,Premium,799,20.31,1
C03425,T1150,South,Basic,299,28.48,0
C03426,T1315,West,Standard,499,35.45,0
C03427,T1108,South,Standard,499,22.09,1
C03428,T1397,West,Premium,799,16.32,1
C03429,T1032,East,Unlimited,1199,25.62,0
C03430,T1155,East,Unlimited,1199,48.81,1
C03431,T1464,South,Premium,799,34.29,0
C03432,T1222,Central,Premium,799,26.43,0
C03433,T1071,West,Unlimited,1199,16.46,2
C03434,T1416,West,Basic,299,10.77,0
C03435,T1056,South,Unlimited,1199,16.35,0
C03436,T1126,West,Unlimited,1199,39.84,3
C03437,T1384,East,Standard,499,18.28,0
C03438,T1194,Central,Standard,499,18.69,0
C03439,T1034,North,Premium,799,25.49,2
C03440,T1376,Central,Unlimited,1199,1.68,2
C03441,T1457,Central,Premium,799,30.45,0
C03442,T1182,West,Standard,499,27.81,0
C03443,T1327,East,Standard,499,40.35,1
C03444,T1248,North,Unlimited,1199,18.49,0
C03445,T1192,East,Premium,799,18.66,2
C03446,T1415,North,Basic,299,27.84,2
C03447,T1152,Central,Basic,299,31.72,1
C03448,T1013,West,Standard,499,32.89,1
C03449,T1474,Central,Premium,799,33.34,0
C03450,T1001,North,Standard,499,33.13,0
C03451,T1380,West,Premium,799,36.14,3
C03452,T1175,East,Basic,299,38.04,2
C03453,T1373,Central,Standard,499,21.04,0
C03454,T1425,Central,Premium,799,29.34,0
C03455,T1399,East,Premium,799,32.55,1
C03456,T1473,North,Premium,799,25.55,1
C03457,T1448,East,Unlimited,1199,9.16,1
C03458,T1246,East,Standard,499,30.76,0
C03459,T1092,West,Standard,499,32.13,2
C03460,T1293,North,Basic,299,11.01,1
C03461,T1153,West,Unlimited,1199,27.66,0
C03462,T1386,East,Standard,499,20.2,2
C03463,T1489,East,Standard,499,14.17,1
C03464,T1033,Central,Premium,799,25.17,0
C03465,T1473,North,Premium,799,17.5,1
C03466,T1141,North,Unlimited,1199,28.33,2
C03467,T1374,North,Basic,299,26.66,1
C03468,T1191,Central,Unlimited,1199,25.59,1
C03469,T1149,North,Standard,499,32.19,1
C03470,T1076,Central,Premium,799,32.04,2
C03471,T1047,West,Basic,299,29.02,0
C03472,T1133,South,Unlimited,1199,14.22,0
C03473,T1269,East,Unlimited,1199,20.1,0
C03474,T1301,North,Premium,799,32.17,1
C03475,T1109,East,Basic,299,15.38,1
C03476,T1068,Central,Basic,299,29.14,1
C03477,T1148,South,Basic,299,27.23,1
C03478,T1298,South,Premium,799,21.03,3
C03479,T1124,East,Unlimited,1199,16.45,0
C03480,T1253,East,Unlimited,1199,11.04,0
C03481,T1217,North,Basic,299,38.8,0
C03482,T1263,Central,Standard,499,19.5,0
C03483,T1026,South,Premium,799,7.6,3
C03484,T1257,Central,Basic,299,32.58,1
C03485,T1030,South,Basic,299,26.34,0
C03486,T1370,West,Unlimited,1199,33.2,1
C03487,T1494,West,Standard,499,31.0,1
C03488,T1043,West,Premium,799,25.3,0
C03489,T1105,West,Basic,299,13.35,0
C03490,T1166,North,Basic,299,33.64,1
C03491,T1480,East,Basic,299,40.28,0
C03492,T1128,North,Standard,499,23.34,0
C03493,T1221,North,Unlimited,1199,24.08,0
C03494,T1273,North,Unlimited,1199,11.91,4
C03495,T1323,Central,Basic,299,29.8,0
C03496,T1483,South,Basic,299,30.78,0
C03497,T1248,North,Basic,299,30.76,1
C03498,T1280,South,Unlimited,1199,4.76,1
C03499,T1049,West,Basic,299,24.54,0
C03500,T1314,North,Unlimited,1199,12.92,2
C03501,T1323,Central,Premium,799,21.2,0
C03502,T1216,North,Premium,799,22.69,3
C03503,T1169,West,Unlimited,1199,36.24,2
C03504,T1429,North,Basic,299,32.16,1
C03505,T1208,East,Basic,299,13.25,1
C03506,T1073,North,Unlimited,1199,33.59,0
C03507,T1420,Central,Standard,499,28.35,2
C03508,T1125,West,Basic,299,26.71,3
C03509,T1190,East,Premium,799,33.7,1
C03510,T1091,North,Standard,499,28.9,3
C03511,T1006,Central,Unlimited,1199,10.39,3
C03512,T1017,South,Basic,299,24.89,0
C03513,T1094,Central,Standard,499,31.63,3
C03514,T1027,North,Standard,499,34.74,1
C03515,T1490,East,Unlimited,1199,43.09,2
C03516,T1447,South,Premium,799,29.99,0
C03517,T1331,Central,Premium,799,22.23,0
C03518,T1465,North,Basic,299,34.68,1
C03519,T1345,North,Premium,799,32.67,0
C03520,T1468,North,Standard,499,27.14,0
C03521,T1086,South,Premium,799,34.33,0
C03522,T1379,South,Basic,299,8.48,1
C03523,T1049,West,Premium,799,9.22,1
C03524,T1403,Central,Standard,499,13.76,0
C03525,T1013,West,Unlimited,1199,34.46,0
C03526,T1209,East,Unlimited,1199,39.85,1
C03527,T1018,East,Basic,299,19.22,3
C03528,T1038,South,Premium,799,18.21,2
C03529,T1163,Central,Standard,499,23.06,2
C03530,T1009,East,Basic,299,27.7,1
C03531,T1440,West,Unlimited,1199,45.73,0
C03532,T1217,North,Standard,499,29.58,0
C03533,T1105,West,Standard,499,18.02,4
C03534,T1065,Central,Standard,499,18.31,1
C03535,T1436,South,Standard,499,17.95,2
C03536,T1142,North,Basic,299,20.64,0
C03537,T1016,East,Premium,799,36.23,0
C03538,T1118,North,Standard,499,34.94,0
C03539,T1094,Central,Standard,499,29.3,1
C03540,T1024,North,Premium,799,26.5,1
C03541,T1193,South,Standard,499,33.19,3
C03542,T1048,Central,Basic,299,24.33,0
C03543,T1435,South,Basic,299,19.12,3
C03544,T1058,Central,Standard,499,39.52,1
C03545,T1131,East,Premium,799,25.47,0
C03546,T1107,Central,Standard,499,33.56,2
C03547,T1294,Central,Basic,299,34.48,2
C03548,T1098,East,Standard,499,30.64,0
C03549,T1328,West,Standard,499,16.6,2
C03550,T1186,East,Standard,499,39.17,0
C03551,T1264,South,Unlimited,1199,34.66,1
C03552,T1489,East,Basic,299,15.0,1
C03553,T1407,East,Standard,499,17.38,1
C03554,T1081,Central,Standard,499,24.56,0
C03555,T1375,Central,Premium,799,32.41,1
C03556,T1171,Central,Unlimited,1199,19.38,1
C03557,T1347,Central,Premium,799,18.22,4
C03558,T1170,West,Standard,499,21.59,1
C03559,T1110,East,Premium,799,25.21,0
C03560,T1095,Central,Unlimited,1199,35.0,0
C03561,T1152,Central,Premium,799,27.18,0
C03562,T1312,West,Unlimited,1199,6.98,1
C03563,T1219,South,Basic,299,27.13,1
C03564,T1088,South,Premium,799,21.08,1
C03565,T1298,South,Unlimited,1199,25.76,5
C03566,T1098,East,Premium,799,16.53,1
C03567,T1089,Central,Basic,299,12.85,2
C03568,T1373,Central,Premium,799,14.21,1
C03569,T1126,West,Unlimited,1199,8.32,2
C03570,T1384,East,Unlimited,1199,15.64,2
C03571,T1325,North,Unlimited,1199,27.27,1
C03572,T1320,South,Standard,499,7.85,1
C03573,T1141,North,Premium,799,11.4,1
C03574,T1090,South,Unlimited,1199,11.6,1
C03575,T1425,Central,Standard,499,20.79,0
C03576,T1182,West,Unlimited,1199,33.29,0
C03577,T1427,Central,Basic,299,15.03,0
C03578,T1171,Central,Standard,499,28.44,0
C03579,T1196,Central,Unlimited,1199,13.72,0
C03580,T1189,West,Premium,799,26.3,0
C03581,T1288,West,Basic,299,37.66,0
C03582,T1136,South,Unlimited,1199,22.41,2
C03583,T1391,South,Unlimited,1199,8.88,0
C03584,T1491,South,Standard,499,20.48,1
C03585,T1189,West,Standard,499,19.65,0
C03586,T1446,West,Basic,299,22.47,1
C03587,T1317,East,Unlimited,1199,22.58,1
C03588,T1213,Central,Premium,799,15.84,2
C03589,T1053,South,Premium,799,23.78,0
C03590,T1242,North,Premium,799,34.8,0
C03591,T1112,North,Standard,499,32.51,1
C03592,T1207,South,Premium,799,23.97,1
C03593,T1081,Central,Premium,799,27.59,1
C03594,T1449,West,Unlimited,1199,5.63,0
C03595,T1398,North,Premium,799,18.74,1
C03596,T1472,South,Unlimited,1199,20.16,6
C03597,T1368,East,Premium,799,2.46,1
C03598,T1341,West,Standard,499,26.8,0
C03599,T1173,Central,Standard,499,27.06,3
C03600,T1287,South,Unlimited,1199,21.65,2
C03601,T1065,Central,Premium,799,36.42,2
C03602,T1382,West,Standard,499,26.19,0
C03603,T1078,Central,Premium,799,31.63,2
C03604,T1449,West,Unlimited,1199,23.28,1
C03605,T1252,North,Standard,499,36.71,1
C03606,T1152,Central,Basic,299,37.48,2
C03607,T1173,Central,Unlimited,1199,39.37,3
C03608,T1041,South,Standard,499,31.49,0
C03609,T1328,West,Unlimited,1199,22.9,2
C03610,T1442,East,Unlimited,1199,40.75,1
C03611,T1486,West,Standard,499,22.86,3
C03612,T1381,East,Standard,499,31.78,0
C03613,T1165,East,Premium,799,12.25,0
C03614,T1108,South,Premium,799,37.33,1
C03615,T1210,East,Premium,799,9.12,0
C03616,T1256,West,Unlimited,1199,27.35,1
