fault_id,tower_id,timestamp,fault_type,severity,duration_minutes,resolved
F01100,T1237,2026-01-15 06:00:00,Power Issue,Low,43,True
F01101,T1297,2026-01-03 18:00:00,Backhaul Failure,Low,224,True
F01102,T1169,2026-01-13 00:00:00,Hardware Failure,Low,100,True
F01103,T1085,2026-01-11 18:00:00,Backhaul Failure,Medium,6,True
F01104,T1340,2026-01-08 18:00:00,Network Congestion,Medium,47,True
F01105,T1425,2026-01-06 00:00:00,Radio Degradation,Low,25,True
F01106,T1049,2026-01-24 18:00:00,Network Congestion,Low,51,True
F01107,T1273,2026-01-09 06:00:00,Backhaul Failure,Low,72,True
F01108,T1306,2026-01-29 06:00:00,Backhaul Failure,Medium,31,True
F01109,T1294,2026-01-21 00:00:00,Backhaul Failure,Medium,124,True
F01110,T1127,2026-01-01 00:00:00,Backhaul Failure,High,73,False
F01111,T1132,2026-01-30 06:00:00,Network Congestion,Low,12,True
F01112,T1336,2026-01-11 06:00:00,Configuration Error,Medium,97,True
F01113,T1259,2026-01-26 06:00:00,Configuration Error,Low,63,True
F01114,T1216,2026-01-27 12:00:00,Power Issue,Medium,5,True
F01115,T1181,2026-01-30 18:00:00,Backhaul Failure,Low,15,True
F01116,T1193,2026-01-11 06:00:00,Hardware Failure,Medium,41,True
F01117,T1184,2026-01-07 18:00:00,Network Congestion,Low,9,True
F01118,T1178,2026-01-20 12:00:00,Hardware Failure,Low,57,True
F01119,T1077,2026-01-25 18:00:00,Hardware Failure,Medium,5,True
F01120,T1205,2026-01-06 12:00:00,Hardware Failure,Medium,56,False
F01121,T1458,2026-01-13 06:00:00,Power Issue,Low,5,True
F01122,T1113,2026-01-11 18:00:00,Hardware Failure,Low,160,True
F01123,T1304,2026-01-15 18:00:00,Radio Degradation,Medium,78,True
F01124,T1404,2026-01-23 00:00:00,Network Congestion,Low,5,True
F01125,T1214,2026-01-10 06:00:00,Configuration Error,Medium,10,True
F01126,T1445,2026-01-02 06:00:00,Power Issue,Medium,163,True
F01127,T1243,2026-01-07 00:00:00,Network Congestion,High,16,True
F01128,T1018,2026-01-24 12:00:00,Network Congestion,Low,73,True
F01129,T1212,2026-01-02 18:00:00,Configuration Error,High,25,True
F01130,T1288,2026-01-28 12:00:00,Power Issue,Low,5,True
F01131,T1055,2026-01-08 06:00:00,Radio Degradation,High,10,True
F01132,T1159,2026-01-15 00:00:00,Hardware Failure,High,47,True
F01133,T1169,2026-01-02 06:00:00,Network Congestion,Low,91,True
F01134,T1330,2026-01-27 06:00:00,Network Congestion,Medium,134,True
F01135,T1494,2026-01-10 06:00:00,Configuration Error,Low,16,True
F01136,T1005,2026-01-08 12:00:00,Power Issue,Medium,27,False
F01137,T1256,2026-01-09 18:00:00,Hardware Failure,Critical,212,True
F01138,T1243,2026-01-06 18:00:00,Backhaul Failure,Medium,49,True
F01139,T1072,2026-01-25 06:00:00,Backhaul Failure,Low,24,True
F01140,T1445,2026-01-25 12:00:00,Radio Degradation,Medium,5,True
F01141,T1129,2026-01-09 18:00:00,Backhaul Failure,Low,57,True
F01142,T1481,2026-01-20 18:00:00,Hardware Failure,Low,57,True
F01143,T1256,2026-01-05 06:00:00,Hardware Failure,Low,10,True
F01144,T1401,2026-01-12 18:00:00,Backhaul Failure,High,102,False
F01145,T1354,2026-01-12 18:00:00,Backhaul Failure,Low,73,False
F01146,T1105,2026-01-14 00:00:00,Hardware Failure,Low,115,True
F01147,T1169,2026-01-25 18:00:00,Power Issue,High,70,True
F01148,T1492,2026-01-17 18:00:00,Configuration Error,Medium,50,True
F01149,T1178,2026-01-13 18:00:00,Configuration Error,Low,37,True
F01150,T1373,2026-01-21 00:00:00,Configuration Error,Medium,24,True
F01151,T1005,2026-01-15 06:00:00,Power Issue,Low,174,True
F01152,T1340,2026-01-27 06:00:00,Hardware Failure,Low,81,True
F01153,T1204,2026-01-30 18:00:00,Backhaul Failure,Medium,422,False
F01154,T1445,2026-01-17 06:00:00,Backhaul Failure,Low,5,True
F01155,T1113,2026-01-10 18:00:00,Radio Degradation,Low,70,True
F01156,T1050,2026-01-28 00:00:00,Hardware Failure,Medium,71,True
F01157,T1492,2026-01-27 06:00:00,Power Issue,Medium,5,False
F01158,T1053,2026-01-23 12:00:00,Hardware Failure,Critical,10,True
F01159,T1176,2026-01-04 00:00:00,Configuration Error,Medium,38,True
F01160,T1054,2026-01-24 18:00:00,Network Congestion,Low,18,True
F01161,T1085,2026-01-07 18:00:00,Network Congestion,Medium,18,True
F01162,T1205,2026-01-27 06:00:00,Network Congestion,Low,27,True
F01163,T1212,2026-01-07 12:00:00,Backhaul Failure,Medium,25,False
F01164,T1216,2026-01-28 06:00:00,Hardware Failure,Low,25,True
F01165,T1352,2026-01-03 12:00:00,Hardware Failure,Medium,65,True
F01166,T1273,2026-01-25 00:00:00,Hardware Failure,Low,116,True
F01167,T1176,2026-01-22 00:00:00,Hardware Failure,Low,26,True
F01168,T1243,2026-01-20 12:00:00,Backhaul Failure,Medium,52,True
F01169,T1407,2026-01-11 12:00:00,Configuration Error,High,9,False
F01170,T1326,2026-01-12 18:00:00,Backhaul Failure,Medium,50,False
F01171,T1471,2026-01-26 00:00:00,Hardware Failure,Medium,9,True
F01172,T1401,2026-01-27 06:00:00,Hardware Failure,Medium,21,True
F01173,T1352,2026-01-23 06:00:00,Power Issue,Medium,110,True
F01174,T1228,2026-01-17 18:00:00,Configuration Error,Low,106,False
F01175,T1278,2026-01-01 12:00:00,Hardware Failure,Critical,16,True
F01176,T1273,2026-01-15 06:00:00,Radio Degradation,Medium,109,True
F01177,T1445,2026-01-12 18:00:00,Backhaul Failure,Critical,22,True
F01178,T1259,2026-01-24 18:00:00,Power Issue,Medium,66,True
F01179,T1294,2026-01-29 00:00:00,Network Congestion,Medium,63,True
F01180,T1273,2026-01-18 18:00:00,Network Congestion,High,37,False
F01181,T1175,2026-01-22 06:00:00,Network Congestion,Low,18,True
F01182,T1340,2026-01-23 00:00:00,Hardware Failure,Medium,18,True
F01183,T1425,2026-01-30 12:00:00,Backhaul Failure,High,231,True
F01184,T1022,2026-01-22 18:00:00,Configuration Error,Low,13,True
F01185,T1049,2026-01-21 18:00:00,Hardware Failure,High,45,True
F01186,T1220,2026-01-30 00:00:00,Configuration Error,Low,5,False
F01187,T1354,2026-01-24 18:00:00,Configuration Error,Medium,90,True
F01188,T1072,2026-01-26 06:00:00,Network Congestion,Low,37,True
F01189,T1472,2026-01-03 12:00:00,Configuration Error,Medium,10,True
F01190,T1472,2026-01-19 12:00:00,Network Congestion,High,45,False
F01191,T1245,2026-01-24 00:00:00,Power Issue,Low,102,True
F01192,T1184,2026-01-14 12:00:00,Power Issue,High,34,False
F01193,T1468,2026-01-17 06:00:00,Hardware Failure,Low,5,True
F01194,T1266,2026-01-11 06:00:00,Power Issue,High,7,True
F01195,T1266,2026-01-05 12:00:00,Network Congestion,Medium,5,True
F01196,T1458,2026-01-02 12:00:00,Power Issue,Medium,146,True
F01197,T1352,2026-01-28 18:00:00,Configuration Error,High,65,True
F01198,T1393,2026-01-13 00:00:00,Power Issue,Low,17,True
F01199,T1050,2026-01-30 06:00:00,Configuration Error,Medium,6,False
F01200,T1129,2026-01-28 18:00:00,Configuration Error,Low,32,False
F01201,T1340,2026-01-30 06:00:00,Hardware Failure,Medium,16,True
F01202,T1273,2026-01-16 12:00:00,Backhaul Failure,Low,137,True
F01203,T1054,2026-01-10 06:00:00,Configuration Error,High,208,True
F01204,T1468,2026-01-11 00:00:00,Configuration Error,Low,65,True
F01205,T1245,2026-01-05 18:00:00,Configuration Error,Medium,54,True
F01206,T1181,2026-01-07 06:00:00,Configuration Error,Medium,5,True
F01207,T1245,2026-01-04 06:00:00,Backhaul Failure,Critical,159,True
F01208,T1123,2026-01-30 00:00:00,Hardware Failure,Low,9,True
F01209,T1224,2026-01-04 12:00:00,Radio Degradation,Medium,57,True
F01210,T1401,2026-01-13 06:00:00,Hardware Failure,Low,28,True
F01211,T1077,2026-01-23 06:00:00,Configuration Error,Medium,115,True
F01212,T1055,2026-01-22 00:00:00,Backhaul Failure,High,102,True
F01213,T1352,2026-01-21 18:00:00,Power Issue,Low,28,True
F01214,T1214,2026-01-16 06:00:00,Hardware Failure,Medium,11,False
F01215,T1175,2026-01-09 00:00:00,Radio Degradation,Low,62,True
F01216,T1012,2026-01-23 18:00:00,Power Issue,Medium,14,True
F01217,T1331,2026-01-23 06:00:00,Backhaul Failure,High,31,True
F01218,T1481,2026-01-27 18:00:00,Hardware Failure,Medium,64,True
F01219,T1204,2026-01-27 00:00:00,Network Congestion,Critical,17,True
F01220,T1159,2026-01-28 06:00:00,Hardware Failure,Medium,52,True
F01221,T1214,2026-01-02 06:00:00,Radio Degradation,Low,55,True
F01222,T1481,2026-01-09 00:00:00,Hardware Failure,Critical,32,True
F01223,T1373,2026-01-18 06:00:00,Backhaul Failure,Critical,13,True
F01224,T1037,2026-01-10 00:00:00,Radio Degradation,High,96,True
F01225,T1049,2026-01-15 06:00:00,Radio Degradation,Medium,78,True
F01226,T1193,2026-01-20 06:00:00,Configuration Error,Low,86,True
F01227,T1326,2026-01-02 06:00:00,Network Congestion,Low,111,True
F01228,T1085,2026-01-20 06:00:00,Radio Degradation,Low,74,True
F01229,T1313,2026-01-14 00:00:00,Radio Degradation,Low,6,True
F01230,T1425,2026-01-13 18:00:00,Hardware Failure,High,31,True
F01231,T1113,2026-01-05 06:00:00,Hardware Failure,Medium,5,True
F01232,T1359,2026-01-23 06:00:00,Configuration Error,Low,5,True
F01233,T1233,2026-01-20 06:00:00,Backhaul Failure,High,112,True
F01234,T1072,2026-01-13 00:00:00,Radio Degradation,Low,65,True
F01235,T1049,2026-01-04 18:00:00,Hardware Failure,Low,102,True
F01236,T1471,2026-01-25 12:00:00,Network Congestion,High,102,True
F01237,T1336,2026-01-04 18:00:00,Network Congestion,Low,45,True
F01238,T1214,2026-01-06 12:00:00,Radio Degradation,High,5,True
F01239,T1353,2026-01-12 12:00:00,Radio Degradation,Low,26,True
F01240,T1224,2026-01-06 12:00:00,Backhaul Failure,Low,41,True
F01241,T1273,2026-01-26 18:00:00,Backhaul Failure,Medium,27,True
F01242,T1346,2026-01-17 06:00:00,Configuration Error,Low,6,True
F01243,T1495,2026-01-09 00:00:00,Configuration Error,Medium,5,True
F01244,T1037,2026-01-22 18:00:00,Configuration Error,Medium,49,True
F01245,T1193,2026-01-26 18:00:00,Radio Degradation,Low,120,False
F01246,T1294,2026-01-23 06:00:00,Power Issue,Medium,140,True
F01247,T1382,2026-01-14 12:00:00,Hardware Failure,Medium,9,True
F01248,T1326,2026-01-03 06:00:00,Radio Degradation,Low,18,True
F01249,T1330,2026-01-30 18:00:00,Hardware Failure,Critical,24,True
F01250,T1233,2026-01-30 06:00:00,Backhaul Failure,Medium,32,True
F01251,T1273,2026-01-29 00:00:00,Backhaul Failure,Low,30,True
F01252,T1354,2026-01-01 18:00:00,Configuration Error,Medium,29,True
F01253,T1495,2026-01-22 00:00:00,Radio Degradation,Medium,193,True
F01254,T1212,2026-01-17 06:00:00,Network Congestion,Low,29,True
F01255,T1233,2026-01-12 00:00:00,Backhaul Failure,Medium,43,True
F01256,T1472,2026-01-11 06:00:00,Radio Degradation,High,27,True
F01257,T1385,2026-01-10 18:00:00,Power Issue,Low,79,True
F01258,T1301,2026-01-19 18:00:00,Network Congestion,High,105,False
F01259,T1012,2026-01-17 00:00:00,Backhaul Failure,High,7,True
F01260,T1229,2026-01-12 00:00:00,Radio Degradation,Medium,229,True
F01261,T1216,2026-01-01 12:00:00,Configuration Error,Low,41,True
F01262,T1259,2026-01-14 18:00:00,Network Congestion,Low,81,True
F01263,T1347,2026-01-14 00:00:00,Backhaul Failure,Low,28,True
F01264,T1022,2026-01-08 18:00:00,Backhaul Failure,Low,5,True
F01265,T1159,2026-01-18 12:00:00,Hardware Failure,Critical,65,True
F01266,T1018,2026-01-06 06:00:00,Power Issue,Medium,88,True
F01267,T1393,2026-01-07 00:00:00,Network Congestion,Low,71,True
F01268,T1200,2026-01-24 12:00:00,Hardware Failure,Low,190,True
F01269,T1175,2026-01-22 12:00:00,Hardware Failure,Medium,46,True
F01270,T1346,2026-01-23 06:00:00,Power Issue,High,39,True
F01271,T1274,2026-01-17 18:00:00,Network Congestion,Low,74,True
F01272,T1247,2026-01-05 06:00:00,Power Issue,Medium,5,True
F01273,T1326,2026-01-02 12:00:00,Backhaul Failure,Critical,72,True
F01274,T1072,2026-01-16 12:00:00,Power Issue,Medium,10,True
F01275,T1037,2026-01-20 06:00:00,Configuration Error,Medium,9,True
F01276,T1472,2026-01-28 12:00:00,Configuration Error,Low,44,True
F01277,T1256,2026-01-16 00:00:00,Configuration Error,Medium,61,True
F01278,T1169,2026-01-28 06:00:00,Network Congestion,Low,5,True
F01279,T1352,2026-01-07 06:00:00,Backhaul Failure,Low,31,True
F01280,T1224,2026-01-13 18:00:00,Radio Degradation,Low,21,True
F01281,T1288,2026-01-08 12:00:00,Backhaul Failure,Medium,34,True
F01282,T1012,2026-01-02 12:00:00,Hardware Failure,Low,24,True
F01283,T1492,2026-01-23 18:00:00,Network Congestion,Low,34,True
F01284,T1337,2026-01-01 00:00:00,Configuration Error,Medium,5,True
F01285,T1228,2026-01-09 00:00:00,Backhaul Failure,Low,17,False
F01286,T1373,2026-01-11 12:00:00,Hardware Failure,Low,15,True
F01287,T1330,2026-01-25 06:00:00,Power Issue,Low,50,True
F01288,T1354,2026-01-25 12:00:00,Network Congestion,Medium,194,True
F01289,T1184,2026-01-03 00:00:00,Network Congestion,Medium,86,True
F01290,T1337,2026-01-19 06:00:00,Network Congestion,Medium,35,False
F01291,T1105,2026-01-18 12:00:00,Power Issue,Medium,25,False
F01292,T1256,2026-01-18 06:00:00,Hardware Failure,Low,45,True
F01293,T1204,2026-01-09 12:00:00,Power Issue,Medium,25,True
F01294,T1072,2026-01-03 18:00:00,Backhaul Failure,Medium,55,False
F01295,T1247,2026-01-06 12:00:00,Configuration Error,Critical,105,True
F01296,T1205,2026-01-02 06:00:00,Configuration Error,High,5,True
F01297,T1049,2026-01-28 00:00:00,Network Congestion,Medium,7,True
F01298,T1481,2026-01-25 18:00:00,Backhaul Failure,Medium,67,True
F01299,T1176,2026-01-06 06:00:00,Radio Degradation,Medium,12,True
F01300,T1233,2026-01-15 12:00:00,Power Issue,High,20,True
F01301,T1415,2026-01-18 00:00:00,Network Congestion,Low,83,True
F01302,T1385,2026-01-02 06:00:00,Power Issue,High,29,True
F01303,T1224,2026-01-21 06:00:00,Network Congestion,Medium,137,True
F01304,T1492,2026-01-21 12:00:00,Power Issue,Low,51,True
F01305,T1330,2026-01-09 06:00:00,Backhaul Failure,High,81,True
F01306,T1229,2026-01-21 00:00:00,Power Issue,Low,48,False
F01307,T1129,2026-01-09 00:00:00,Radio Degradation,Medium,182,True
F01308,T1304,2026-01-04 18:00:00,Configuration Error,Low,98,True
F01309,T1005,2026-01-18 06:00:00,Backhaul Failure,Low,46,True
F01310,T1304,2026-01-21 18:00:00,Network Congestion,Medium,15,True
F01311,T1072,2026-01-12 06:00:00,Backhaul Failure,Low,10,True
F01312,T1159,2026-01-27 06:00:00,Network Congestion,Medium,40,False
F01313,T1159,2026-01-21 12:00:00,Hardware Failure,Low,40,True
F01314,T1053,2026-01-22 06:00:00,Hardware Failure,Low,5,True
F01315,T1266,2026-01-30 18:00:00,Hardware Failure,Medium,18,True
F01316,T1369,2026-01-26 00:00:00,Radio Degradation,Low,103,True
F01317,T1472,2026-01-27 00:00:00,Configuration Error,High,41,True
F01318,T1445,2026-01-09 06:00:00,Configuration Error,Medium,69,True
F01319,T1336,2026-01-26 00:00:00,Radio Degradation,Medium,77,True
F01320,T1393,2026-01-03 06:00:00,Network Congestion,Medium,23,True
F01321,T1018,2026-01-27 06:00:00,Power Issue,Low,5,True
F01322,T1229,2026-01-18 12:00:00,Configuration Error,Medium,98,True
F01323,T1337,2026-01-04 12:00:00,Hardware Failure,Medium,17,True
F01324,T1285,2026-01-01 06:00:00,Hardware Failure,Low,27,True
F01325,T1193,2026-01-21 12:00:00,Network Congestion,High,20,True
F01326,T1346,2026-01-29 00:00:00,Backhaul Failure,Low,110,True
F01327,T1216,2026-01-10 12:00:00,Hardware Failure,Medium,14,True
F01328,T1445,2026-01-29 00:00:00,Radio Degradation,Low,69,True
F01329,T1471,2026-01-20 06:00:00,Configuration Error,Medium,15,True
F01330,T1346,2026-01-10 12:00:00,Power Issue,High,47,True
F01331,T1059,2026-01-22 12:00:00,Power Issue,High,30,True
F01332,T1105,2026-01-26 00:00:00,Network Congestion,High,8,True
F01333,T1285,2026-01-13 18:00:00,Configuration Error,High,15,False
F01334,T1331,2026-01-04 18:00:00,Configuration Error,Low,5,True
F01335,T1468,2026-01-06 18:00:00,Power Issue,Low,72,True
F01336,T1113,2026-01-14 12:00:00,Network Congestion,High,33,True
F01337,T1037,2026-01-13 18:00:00,Radio Degradation,Medium,209,True
F01338,T1049,2026-01-18 06:00:00,Backhaul Failure,Low,128,True
F01339,T1353,2026-01-19 06:00:00,Configuration Error,Low,44,True
F01340,T1181,2026-01-28 00:00:00,Power Issue,Medium,133,False
F01341,T1472,2026-01-02 12:00:00,Power Issue,High,83,True
F01342,T1085,2026-01-10 18:00:00,Network Congestion,High,14,True
F01343,T1200,2026-01-08 06:00:00,Network Congestion,Low,144,True
F01344,T1458,2026-01-23 06:00:00,Backhaul Failure,Medium,43,True
F01345,T1407,2026-01-12 00:00:00,Configuration Error,Low,34,True
F01346,T1175,2026-01-27 06:00:00,Hardware Failure,Low,53,True
F01347,T1037,2026-01-03 00:00:00,Radio Degradation,High,75,True
F01348,T1212,2026-01-06 18:00:00,Configuration Error,Low,44,True
F01349,T1077,2026-01-16 18:00:00,Configuration Error,Low,16,True
F01350,T1113,2026-01-01 12:00:00,Hardware Failure,Low,12,True
F01351,T1306,2026-01-20 06:00:00,Radio Degradation,Low,23,True
F01352,T1407,2026-01-22 18:00:00,Radio Degradation,Medium,212,True
F01353,T1245,2026-01-17 12:00:00,Configuration Error,Low,17,False
F01354,T1415,2026-01-03 18:00:00,Network Congestion,Medium,51,True
F01355,T1229,2026-01-08 18:00:00,Network Congestion,High,28,False
F01356,T1005,2026-01-27 00:00:00,Configuration Error,Medium,38,True
F01357,T1012,2026-01-13 18:00:00,Network Congestion,Low,307,True
F01358,T1407,2026-01-07 12:00:00,Hardware Failure,Low,64,True
F01359,T1471,2026-01-01 06:00:00,Power Issue,Low,138,True
F01360,T1151,2026-01-20 00:00:00,Power Issue,Low,17,True
F01361,T1306,2026-01-08 12:00:00,Hardware Failure,Critical,22,True
F01362,T1205,2026-01-26 18:00:00,Hardware Failure,Low,63,True
F01363,T1382,2026-01-01 12:00:00,Power Issue,Critical,27,True
F01364,T1356,2026-01-25 18:00:00,Configuration Error,Low,140,True
F01365,T1273,2026-01-04 12:00:00,Backhaul Failure,High,5,True
F01366,T1366,2026-01-26 06:00:00,Hardware Failure,Medium,6,True
F01367,T1404,2026-01-28 00:00:00,Power Issue,Low,33,True
F01368,T1445,2026-01-29 00:00:00,Configuration Error,Low,44,True
F01369,T1346,2026-01-21 06:00:00,Configuration Error,Low,99,False
F01370,T1294,2026-01-24 12:00:00,Backhaul Failure,High,5,True
F01371,T1373,2026-01-20 18:00:00,Hardware Failure,High,22,True
F01372,T1184,2026-01-08 06:00:00,Radio Degradation,Medium,223,False
F01373,T1205,2026-01-21 18:00:00,Hardware Failure,High,94,True
F01374,T1382,2026-01-18 00:00:00,Backhaul Failure,Low,64,True
F01375,T1385,2026-01-06 00:00:00,Power Issue,Medium,17,True
F01376,T1105,2026-01-06 18:00:00,Power Issue,Critical,61,False
F01377,T1212,2026-01-29 18:00:00,Configuration Error,High,14,False
F01378,T1205,2026-01-16 00:00:00,Power Issue,High,66,True
F01379,T1313,2026-01-30 06:00:00,Backhaul Failure,Low,285,True
F01380,T1356,2026-01-12 00:00:00,Configuration Error,Medium,68,True
F01381,T1346,2026-01-02 00:00:00,Configuration Error,High,5,True
F01382,T1481,2026-01-01 06:00:00,Hardware Failure,Low,65,True
F01383,T1274,2026-01-28 00:00:00,Network Congestion,Low,135,True
F01384,T1395,2026-01-12 18:00:00,Backhaul Failure,Medium,229,False
F01385,T1494,2026-01-04 00:00:00,Network Congestion,Medium,57,False
F01386,T1053,2026-01-25 18:00:00,Network Congestion,Medium,26,True
F01387,T1078,2026-01-20 18:00:00,Network Congestion,Medium,351,True
F01388,T1352,2026-01-15 00:00:00,Radio Degradation,Low,5,True
F01389,T1359,2026-01-07 12:00:00,Radio Degradation,Low,146,True
F01390,T1243,2026-01-02 12:00:00,Backhaul Failure,Critical,12,True
F01391,T1151,2026-01-28 00:00:00,Configuration Error,Medium,28,True
F01392,T1129,2026-01-03 06:00:00,Hardware Failure,Low,239,True
F01393,T1204,2026-01-15 18:00:00,Radio Degradation,Low,5,True
F01394,T1159,2026-01-27 00:00:00,Hardware Failure,High,49,True
F01395,T1369,2026-01-10 06:00:00,Network Congestion,Low,42,True
F01396,T1228,2026-01-18 06:00:00,Configuration Error,Medium,36,False
F01397,T1245,2026-01-13 00:00:00,Radio Degradation,High,20,True
F01398,T1105,2026-01-24 06:00:00,Power Issue,Medium,29,True
F01399,T1050,2026-01-24 12:00:00,Hardware Failure,Low,5,True
F01400,T1285,2026-01-16 12:00:00,Hardware Failure,High,108,True
F01401,T1261,2026-01-17 00:00:00,Backhaul Failure,High,55,True
F01402,T1359,2026-01-15 00:00:00,Hardware Failure,Low,6,False
F01403,T1200,2026-01-23 06:00:00,Radio Degradation,Low,84,True
F01404,T1169,2026-01-22 00:00:00,Power Issue,High,14,True
F01405,T1382,2026-01-17 00:00:00,Configuration Error,Medium,187,False
F01406,T1237,2026-01-14 12:00:00,Power Issue,High,5,True
F01407,T1212,2026-01-11 00:00:00,Network Congestion,Medium,71,True
F01408,T1330,2026-01-20 06:00:00,Radio Degradation,Medium,96,True
F01409,T1340,2026-01-23 18:00:00,Configuration Error,Low,113,True
F01410,T1259,2026-01-03 00:00:00,Hardware Failure,Medium,19,True
F01411,T1237,2026-01-04 18:00:00,Configuration Error,High,41,False
F01412,T1259,2026-01-21 18:00:00,Radio Degradation,Medium,19,True
F01413,T1385,2026-01-28 18:00:00,Network Congestion,Low,5,True
F01414,T1243,2026-01-04 06:00:00,Backhaul Failure,Critical,17,True
F01415,T1494,2026-01-14 18:00:00,Hardware Failure,High,83,True
